gemeente,gemeente_id,bureau_label,bureau_zip,total_counted,cast,votes_ongeldig,votes_blanco,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS,Ons Water,West-Brabant Waterbreed,AWP niet politiek wel deskundig,Werken aan Water,Ouderen Appèl - Hart voor Water,"Groen, Water & Land",Natuurlijk BBW,Lokaal Waterbeheer,Verenigde Senioren Partij,ChristenUnie-SGP,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),Blanco lijst Gerritsen,Waterschapspartij PUUR.,Gemeentebelangen Drenthe~Overijssel,FNP,Lagere Lasten Burger,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Lokaal Limburg,Waterbelang Maastricht,Waterschap@inwonersbelangen,"AWP niet politiek, wel deskundig",Waterschapspartij Zeeuws-Vlaanderen,Partij voor Zeeland,AWP Niet Politiek Wel Deskundig,Waterschapspartij Hollandse Delta,Hollandse Delta Natuurlijk,OUDERENPARTIJ,,Trots op Nederland (TROTS),Blanco lijst Capelle,SGP-ChristenUnie,Ons-Platteland,De Groenen,Socialistische Waterschapsvereniging,Forum Duurzaam Effectief Waterschap,De Republikeinse Politieke Partij,QUEER,Vrienden van de Berkel,Vereniging Dorpshuizen en Kleine Kernen,Betaalbaar Water,"Water, Wonen en Natuur",ChristenUnie/SGP,Werk aan Water Flevoland,OPA,votes_ongeldig_percentage,total_counted_percentage,"AWPenLRR niet politiek, wel lokaal_percentage",Partij van de Arbeid (P.v.d.A.)_percentage,CDA_percentage,votes_blanco_percentage,Partij voor de Dieren_percentage,ChristenUnie_percentage,cast_percentage,VVD_percentage,Staatkundig Gereformeerde Partij (SGP)_percentage,Water Natuurlijk_percentage,50PLUS_percentage,AWP niet politiek wel deskundig_percentage,Ons Water_percentage,West-Brabant Waterbreed_percentage,Werken aan Water_percentage,Ouderen Appèl - Hart voor Water_percentage,"Groen, Water & Land_percentage",Natuurlijk BBW_percentage,Verenigde Senioren Partij_percentage,Lokaal Waterbeheer_percentage,Partij Sociaal Cultureel Centrum (PSCC)_percentage,ChristenUnie-SGP_percentage,Integer Liberaal_percentage,Blanco lijst Gerritsen_percentage,Waterschapspartij PUUR._percentage,Gemeentebelangen Drenthe~Overijssel_percentage,FNP_percentage,Lagere Lasten Burger_percentage,Waterbelang Horst-Helden-Beesel_percentage,Waterbelang Maastricht_percentage,Waterbelang Parkstad_percentage,Waterbelang Venlo_percentage,Lokaal Limburg_percentage,Waterbelang Westelijke Mijnstreek_percentage,Waterbelang Midden-Limburg_percentage,Waterbelang Heuvelland_percentage,Waterbelang Land van Weert + Leudal_percentage,Waterbelang Venray en Maasduinen_percentage,Waterschap@inwonersbelangen_percentage,"AWP niet politiek, wel deskundig_percentage",AWP Niet Politiek Wel Deskundig_percentage,Partij voor Zeeland_percentage,Waterschapspartij Zeeuws-Vlaanderen_percentage,Waterschapspartij Hollandse Delta_percentage,Hollandse Delta Natuurlijk_percentage,OUDERENPARTIJ_percentage,None_percentage,Trots op Nederland (TROTS)_percentage,Blanco lijst Capelle_percentage,Ons-Platteland_percentage,SGP-ChristenUnie_percentage,QUEER_percentage,De Republikeinse Politieke Partij_percentage,Forum Duurzaam Effectief Waterschap_percentage,Socialistische Waterschapsvereniging_percentage,De Groenen_percentage,Vrienden van de Berkel_percentage,Vereniging Dorpshuizen en Kleine Kernen_percentage,Betaalbaar Water_percentage,"Water, Wonen en Natuur_percentage",Werk aan Water Flevoland_percentage,OPA_percentage,ChristenUnie/SGP_percentage
Haarlem,0392,Stembureau Stembureau Wijkcentrum De Brug,2031 VG,495,1351,2,7,42,,78,99,95,,65,,30,,,50,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,0.00404040404040404,1.0,,0.2,0.08484848484848485,0.014141414141414142,0.13131313131313133,,2.7292929292929293,0.1919191919191919,,0.15757575757575756,0.06060606060606061,0.10101010101010101,,,,,,,,,,0.03434343434343434,,,,,,,,,,,,,,,,,,,,,,,,,,0.03838383838383838,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Eerste Christelijke Lyceum (ECL),2012 KN,1098,1854,6,7,76,,199,262,223,,172,,30,,,87,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,0.00546448087431694,1.0,,0.23861566484517305,0.0692167577413479,0.006375227686703097,0.15664845173041894,,1.6885245901639345,0.20309653916211293,,0.18123861566484517,0.0273224043715847,0.07923497267759563,,,,,,,,,,0.030965391621129327,,,,,,,,,,,,,,,,,,,,,,,,,,0.01366120218579235,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau OBS Bos en Vaart,2012 HK,1256,2164,11,11,132,,213,226,341,,185,,22,,,85,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,0.00875796178343949,1.0,,0.17993630573248406,0.10509554140127389,0.00875796178343949,0.14729299363057324,,1.7229299363057324,0.2714968152866242,,0.1695859872611465,0.01751592356687898,0.06767515923566879,,,,,,,,,,0.03105095541401274,,,,,,,,,,,,,,,,,,,,,,,,,,0.010350318471337579,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Provincie Noord-Holland,2012 HR,600,847,1,10,61,,98,125,128,,107,,12,,,47,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,0.0016666666666666668,1.0,,0.20833333333333334,0.10166666666666667,0.016666666666666666,0.17833333333333334,,1.4116666666666666,0.21333333333333335,,0.16333333333333333,0.02,0.07833333333333334,,,,,,,,,,0.023333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333333333334,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Verpleeghuis Zuiderhout,2012 PK,962,1313,1,12,108,,125,124,334,,114,,21,,,94,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,0.0010395010395010396,1.0,,0.1288981288981289,0.11226611226611227,0.012474012474012475,0.11850311850311851,,1.364864864864865,0.3471933471933472,,0.12993762993762994,0.02182952182952183,0.09771309771309772,,,,,,,,,,0.036382536382536385,,,,,,,,,,,,,,,,,,,,,,,,,,0.007276507276507277,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Spaar en Hout,2012 CG,744,1319,2,12,64,,112,126,210,,112,,15,,,63,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,0.002688172043010753,1.0,,0.1693548387096774,0.08602150537634409,0.016129032258064516,0.15053763440860216,,1.7728494623655915,0.28225806451612906,,0.15053763440860216,0.020161290322580645,0.0846774193548387,,,,,,,,,,0.04838709677419355,,,,,,,,,,,,,,,,,,,,,,,,,,0.008064516129032258,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Hannie Schaftschool,2012 VE,435,1164,3,11,18,,66,102,54,,115,,25,,,34,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,0.006896551724137931,1.0,,0.23448275862068965,0.041379310344827586,0.02528735632183908,0.26436781609195403,,2.6758620689655173,0.12413793103448276,,0.15172413793103448,0.05747126436781609,0.07816091954022988,,,,,,,,,,0.022988505747126436,,,,,,,,,,,,,,,,,,,,,,,,,,0.02528735632183908,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Buurtcentrum De Tulp,2012 XZ,821,1674,3,15,38,,125,204,113,,156,,51,,,81,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,0.0036540803897685747,1.0,,0.24847746650426308,0.04628501827040195,0.018270401948842874,0.1900121802679659,,2.038976857490865,0.13763702801461633,,0.15225334957369063,0.06211936662606577,0.09866017052375152,,,,,,,,,,0.04141291108404385,,,,,,,,,,,,,,,,,,,,,,,,,,0.023142509135200974,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Fonteinkerk,2021 HM,1130,2265,8,14,77,,192,295,169,,238,,39,,,78,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,0.007079646017699115,1.0,,0.2610619469026549,0.06814159292035399,0.012389380530973451,0.21061946902654868,,2.004424778761062,0.1495575221238938,,0.16991150442477876,0.034513274336283185,0.06902654867256637,,,,,,,,,,0.023008849557522124,,,,,,,,,,,,,,,,,,,,,,,,,,0.01415929203539823,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Willem van Oranjeschool,2021 CG,609,1337,0,16,46,,77,109,81,,136,,49,,,41,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,1.0,,0.17898193760262726,0.0755336617405583,0.026272577996715927,0.2233169129720854,,2.1954022988505746,0.1330049261083744,,0.12643678160919541,0.08045977011494253,0.06732348111658457,,,,,,,,,,0.060755336617405585,,,,,,,,,,,,,,,,,,,,,,,,,,0.054187192118226604,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Buurtcentrum De Fjord,2021 BN,855,2179,3,18,34,,120,199,120,,197,,54,,,71,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,0.0035087719298245615,1.0,,0.2327485380116959,0.03976608187134503,0.021052631578947368,0.2304093567251462,,2.548538011695906,0.14035087719298245,,0.14035087719298245,0.06315789473684211,0.08304093567251462,,,,,,,,,,0.0304093567251462,,,,,,,,,,,,,,,,,,,,,,,,,,0.03976608187134503,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Speeltuinvereniging Elba,2021 AD,875,2142,3,23,52,,127,207,104,,192,,59,,,84,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,0.0034285714285714284,1.0,,0.23657142857142857,0.05942857142857143,0.026285714285714287,0.21942857142857142,,2.448,0.11885714285714286,,0.14514285714285713,0.06742857142857143,0.096,,,,,,,,,,0.029714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,0.027428571428571427,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Basisschool De Cirkel,2022 BL,1023,1747,7,23,69,,121,263,172,,183,,77,,,86,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,0.006842619745845552,1.0,,0.2570869990224829,0.06744868035190615,0.022482893450635387,0.17888563049853373,,1.70772238514174,0.1681329423264907,,0.11827956989247312,0.07526881720430108,0.08406647116324535,,,,,,,,,,0.02932551319648094,,,,,,,,,,,,,,,,,,,,,,,,,,0.021505376344086023,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Vrije school Kennemerland,2022 VA,980,1945,2,21,52,,173,247,128,,151,,88,,,90,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,0.0020408163265306124,1.0,,0.25204081632653064,0.053061224489795916,0.02142857142857143,0.1540816326530612,,1.9846938775510203,0.1306122448979592,,0.17653061224489797,0.08979591836734693,0.09183673469387756,,,,,,,,,,0.026530612244897958,,,,,,,,,,,,,,,,,,,,,,,,,,0.025510204081632654,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau De Goede Herderkerk,2024 EC,565,1243,2,6,42,,86,129,99,,86,,33,,,39,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,0.0035398230088495575,1.0,,0.22831858407079647,0.0743362831858407,0.010619469026548672,0.15221238938053097,,2.2,0.1752212389380531,,0.15221238938053097,0.0584070796460177,0.06902654867256637,,,,,,,,,,0.06902654867256637,,,,,,,,,,,,,,,,,,,,,,,,,,0.021238938053097345,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Wijkcentrum De Horizon,2022 DM,946,2259,3,30,55,,111,214,150,,151,,96,,,84,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,0.003171247357293869,1.0,,0.226215644820296,0.05813953488372093,0.03171247357293869,0.15961945031712474,,2.387949260042283,0.15856236786469344,,0.11733615221987315,0.1014799154334038,0.08879492600422834,,,,,,,,,,0.05179704016913319,,,,,,,,,,,,,,,,,,,,,,,,,,0.03805496828752643,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Nova College,2023 XM,1185,2052,5,18,84,,182,333,191,,210,,37,,,109,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,0.004219409282700422,1.0,,0.2810126582278481,0.07088607594936709,0.015189873417721518,0.17721518987341772,,1.731645569620253,0.16118143459915613,,0.15358649789029535,0.031223628691983123,0.0919831223628692,,,,,,,,,,0.021940928270042195,,,,,,,,,,,,,,,,,,,,,,,,,,0.010970464135021098,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Basisschool Ter Cleeff (Gymzaal),2023 EW,1487,2180,5,22,105,,220,423,243,,255,,52,,,142,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,0.0033624747814391394,1.0,,0.2844653665097512,0.07061197041022192,0.014794889038332213,0.1714862138533961,,1.4660390047074647,0.16341627437794218,,0.14794889038332212,0.03496973772696705,0.09549428379287156,,,,,,,,,,0.026899798251513115,,,,,,,,,,,,,,,,,,,,,,,,,,0.004707464694014795,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Haarlemse Korfbal Club,2023 KW,817,1242,2,14,65,,138,237,145,,105,,16,,,76,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,0.0024479804161566705,1.0,,0.29008567931456547,0.0795593635250918,0.017135862913096694,0.12851897184822522,,1.5201958384332925,0.17747858017135862,,0.1689106487148103,0.019583843329253364,0.09302325581395349,,,,,,,,,,0.03549571603427173,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073439412484700125,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Ontmoetingscentrum De Schakel,2023 VN,1157,2031,3,18,89,,170,311,198,,201,,65,,,57,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,0.0025929127052722557,1.0,,0.26879861711322384,0.07692307692307693,0.015557476231633534,0.17372515125324114,,1.7554019014693172,0.17113223854796888,,0.14693171996542784,0.056179775280898875,0.049265341400172864,,,,,,,,,,0.03975799481417459,,,,,,,,,,,,,,,,,,,,,,,,,,0.01728608470181504,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Gemeente van Christus,2023 SC,925,1569,6,11,89,,127,205,161,,153,,58,,,67,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,0.006486486486486486,1.0,,0.22162162162162163,0.09621621621621622,0.011891891891891892,0.1654054054054054,,1.6962162162162162,0.17405405405405405,,0.1372972972972973,0.0627027027027027,0.07243243243243243,,,,,,,,,,0.046486486486486484,,,,,,,,,,,,,,,,,,,,,,,,,,0.023783783783783784,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Backstop,2024 BT,560,802,1,7,72,,78,107,113,,82,,22,,,45,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,0.0017857142857142857,1.0,,0.19107142857142856,0.12857142857142856,0.0125,0.14642857142857144,,1.4321428571428572,0.2017857142857143,,0.1392857142857143,0.039285714285714285,0.08035714285714286,,,,,,,,,,0.060714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Posthuis Zaanenpark,2024 TL,1488,2391,2,19,136,,250,322,269,,240,,60,,,132,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,0.0013440860215053765,1.0,,0.2163978494623656,0.0913978494623656,0.012768817204301076,0.16129032258064516,,1.6068548387096775,0.18077956989247312,,0.16801075268817203,0.04032258064516129,0.08870967741935484,,,,,,,,,,0.03494623655913978,,,,,,,,,,,,,,,,,,,,,,,,,,0.018145161290322582,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Zorgcentrum Nieuw Delftweide,2024 JH,400,779,1,8,47,,52,103,59,,59,,25,,,32,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,0.0025,1.0,,0.2575,0.1175,0.02,0.1475,,1.9475,0.1475,,0.13,0.0625,0.08,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Schoterhof,2024 HT,722,1179,4,12,85,,102,139,103,,111,,57,,,63,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,0.00554016620498615,1.0,,0.1925207756232687,0.11772853185595568,0.01662049861495845,0.15373961218836565,,1.6329639889196677,0.14265927977839335,,0.14127423822714683,0.07894736842105263,0.08725761772853186,,,,,,,,,,0.06371191135734072,,,,,,,,,,,,,,,,,,,,,,,,,,0.0221606648199446,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau ZV Haerlem (zij-ingang zwembad de Planeet),2024 EZ,1132,1798,6,16,84,,182,296,208,,156,,51,,,90,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,0.00530035335689046,1.0,,0.26148409893992935,0.07420494699646643,0.014134275618374558,0.13780918727915195,,1.588339222614841,0.18374558303886926,,0.1607773851590106,0.045053003533568906,0.07950530035335689,,,,,,,,,,0.04063604240282685,,,,,,,,,,,,,,,,,,,,,,,,,,0.01678445229681979,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Speeltuin D.V.S.,2025 BP,1154,2056,1,25,107,,173,267,163,,184,,52,,,117,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,0.0008665511265164644,1.0,,0.231369150779896,0.0927209705372617,0.021663778162911613,0.15944540727902945,,1.781629116117851,0.1412478336221837,,0.14991334488734837,0.045060658578856154,0.10138648180242635,,,,,,,,,,0.053726169844020795,,,,,,,,,,,,,,,,,,,,,,,,,,0.02512998266897747,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Rode Kruis Haarlem,2025 TK,1075,1855,2,24,81,,171,262,144,,160,,74,,,80,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,0.0018604651162790699,1.0,,0.24372093023255814,0.07534883720930233,0.022325581395348838,0.14883720930232558,,1.7255813953488373,0.13395348837209303,,0.15906976744186047,0.06883720930232558,0.07441860465116279,,,,,,,,,,0.06697674418604652,,,,,,,,,,,,,,,,,,,,,,,,,,0.02883720930232558,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Gymzaal De Dolfijn,2025 NA,976,2290,8,29,85,,127,205,153,,144,,96,,,71,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,0.00819672131147541,1.0,,0.21004098360655737,0.08709016393442623,0.02971311475409836,0.14754098360655737,,2.346311475409836,0.1567622950819672,,0.13012295081967212,0.09836065573770492,0.07274590163934426,,,,,,,,,,0.050204918032786885,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471311475409836,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Johan Limpershof,2025 EJ,830,1902,7,20,75,,117,148,99,,109,,115,,,89,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,0.008433734939759036,1.0,,0.1783132530120482,0.09036144578313253,0.024096385542168676,0.13132530120481928,,2.291566265060241,0.11927710843373494,,0.14096385542168674,0.13855421686746988,0.10722891566265061,,,,,,,,,,0.046987951807228916,,,,,,,,,,,,,,,,,,,,,,,,,,0.046987951807228916,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Stg. Wijkgebouw Hof van Eden,2026 AW,982,2043,5,13,92,,118,239,129,,162,,84,,,84,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,0.0050916496945010185,1.0,,0.24338085539714868,0.09368635437881874,0.013238289205702648,0.164969450101833,,2.080448065173116,0.13136456211812628,,0.12016293279022404,0.0855397148676171,0.0855397148676171,,,,,,,,,,0.04480651731160896,,,,,,,,,,,,,,,,,,,,,,,,,,0.03054989816700611,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau RK Basisschool Sint Bavo,2026 SJ,1080,2263,4,0,117,,160,285,150,,146,,70,,,71,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,0.003703703703703704,1.0,,0.2638888888888889,0.10833333333333334,,0.13518518518518519,,2.0953703703703703,0.1388888888888889,,0.14814814814814814,0.06481481481481481,0.06574074074074074,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,0.019444444444444445,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Dienstgebouw Oude Kerk,2063 KB,310,513,1,5,14,,112,37,50,,35,,28,,,18,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,0.0032258064516129032,1.0,,0.11935483870967742,0.04516129032258064,0.016129032258064516,0.11290322580645161,,1.6548387096774193,0.16129032258064516,,0.36129032258064514,0.09032258064516129,0.05806451612903226,,,,,,,,,,0.016129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,0.035483870967741936,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Novacollege Zijlweg,2015 CK,987,2085,1,15,82,,127,264,221,,145,,41,,,63,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,0.0010131712259371835,1.0,,0.2674772036474164,0.08308004052684904,0.015197568389057751,0.1469098277608916,,2.1124620060790273,0.22391084093211752,,0.1286727456940223,0.04154002026342452,0.06382978723404255,,,,,,,,,,0.03242147922998987,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121580547112462,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau De Blinkert,2015 ED,1466,2131,3,24,117,,265,330,264,,272,,58,,,95,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,0.0020463847203274215,1.0,,0.22510231923601637,0.07980900409276943,0.01637107776261937,0.1855388813096862,,1.4536152796725785,0.1800818553888131,,0.18076398362892224,0.03956343792633015,0.06480218281036836,,,,,,,,,,0.03819918144611187,,,,,,,,,,,,,,,,,,,,,,,,,,0.006139154160982265,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Professor Van Gilseschool,2015 KN,521,738,3,3,65,,78,101,142,,50,,26,,,45,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0.005758157389635317,1.0,,0.19385796545105566,0.12476007677543186,0.005758157389635317,0.09596928982725528,,1.416506717850288,0.272552783109405,,0.14971209213051823,0.04990403071017274,0.08637236084452975,,,,,,,,,,0.02495201535508637,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019193857965451055,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Rudolf Steinerschool,2034 BC,959,2336,3,20,43,,173,209,122,,199,,72,,,81,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,0.0031282586027111575,1.0,,0.21793534932221065,0.04483837330552659,0.020855057351407715,0.20750782064650677,,2.4358706986444214,0.12721584984358708,,0.18039624608967675,0.07507820646506778,0.08446298227320125,,,,,,,,,,0.03023983315954119,,,,,,,,,,,,,,,,,,,,,,,,,,0.03232533889468196,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Rozemarijn KDC,2034 CA,846,2121,9,12,66,,123,217,119,,120,,53,,,78,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,0.010638297872340425,1.0,,0.2565011820330969,0.07801418439716312,0.014184397163120567,0.14184397163120568,,2.50709219858156,0.14066193853427897,,0.1453900709219858,0.06264775413711583,0.09219858156028368,,,,,,,,,,0.06619385342789598,,,,,,,,,,,,,,,,,,,,,,,,,,0.016548463356973995,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Wijkcentrum de Wereld,2034 SB,673,1875,7,15,58,,88,180,59,,82,,85,,,58,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,0.010401188707280832,1.0,,0.2674591381872214,0.0861812778603269,0.022288261515601784,0.12184249628528974,,2.7860326894502228,0.08766716196136701,,0.13075780089153047,0.1263001485884101,0.0861812778603269,,,,,,,,,,0.06240713224368499,,,,,,,,,,,,,,,,,,,,,,,,,,0.031203566121842496,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Speeltuin De Eenhoorn,2034 CV,703,2139,5,0,48,,88,159,89,,111,,91,,,69,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,0.007112375533428165,1.0,,0.22617354196301565,0.06827880512091039,,0.15789473684210525,,3.042674253200569,0.12660028449502134,,0.1251778093883357,0.12944523470839261,0.09815078236130868,,,,,,,,,,0.044096728307254626,,,,,,,,,,,,,,,,,,,,,,,,,,0.02418207681365576,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Van Voorthuijsenschool,2035 XA,294,1011,2,2,24,,38,62,45,,43,,28,,,22,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,0.006802721088435374,1.0,,0.2108843537414966,0.08163265306122448,0.006802721088435374,0.14625850340136054,,3.438775510204082,0.15306122448979592,,0.1292517006802721,0.09523809523809523,0.07482993197278912,,,,,,,,,,0.05442176870748299,,,,,,,,,,,,,,,,,,,,,,,,,,0.05442176870748299,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Wijkcentrum De Ringvaart,2035 VD,793,2076,7,36,74,,116,211,86,,109,,68,,,54,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,0.008827238335435058,1.0,,0.266078184110971,0.09331651954602774,0.04539722572509458,0.13745271122320302,,2.617906683480454,0.10844892812105927,,0.14627994955863807,0.08575031525851198,0.06809583858764187,,,,,,,,,,0.03909205548549811,,,,,,,,,,,,,,,,,,,,,,,,,,0.05548549810844893,,,,,,,,,,,,,,,
Haarlem,0392,Stembureau Stembureau Zorgcentrum Schalkweide,2035 VB,717,2015,22,12,61,,96,169,101,,97,,76,,,63,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,0.030683403068340307,1.0,,0.23570432357043236,0.08507670850767085,0.016736401673640166,0.13528591352859135,,2.810320781032078,0.14086471408647142,,0.13389121338912133,0.10599721059972106,0.08786610878661087,,,,,,,,,,0.03626220362622036,,,,,,,,,,,,,,,,,,,,,,,,,,0.03905160390516039,,,,,,,,,,,,,,,
