gemeente,gemeente_id,bureau_id,bureau_label,bureau_zip,total_counted,cast,votes_ongeldig,votes_blanco,50PLUS,VVD,Staatkundig Gereformeerde Partij (SGP),Water Natuurlijk,Gemeentebelangen Drenthe~Overijssel,ChristenUnie,AWP niet politiek wel deskundig,CDA,Ons Water,West-Brabant Waterbreed,Partij van de Arbeid (P.v.d.A.),Partij voor de Dieren,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Lokaal Limburg,Waterbelang Maastricht,SGP-ChristenUnie,Ons-Platteland,ChristenUnie-SGP,Trots op Nederland (TROTS),Vrienden van de Berkel,Vereniging Dorpshuizen en Kleine Kernen,Betaalbaar Water,Lokaal Waterbeheer,Verenigde Senioren Partij,"Groen, Water & Land",Natuurlijk BBW,Ouderen Appèl - Hart voor Water,Waterschapspartij Zeeuws-Vlaanderen,Partij voor Zeeland,AWP Niet Politiek Wel Deskundig,"AWPenLRR niet politiek, wel lokaal",Waterschapspartij Hollandse Delta,Hollandse Delta Natuurlijk,OUDERENPARTIJ,,Waterschap@inwonersbelangen,"AWP niet politiek, wel deskundig",FNP,Lagere Lasten Burger,Werken aan Water,De Groenen,Socialistische Waterschapsvereniging,Forum Duurzaam Effectief Waterschap,De Republikeinse Politieke Partij,QUEER,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),Waterschapspartij PUUR.,"Water, Wonen en Natuur",ChristenUnie/SGP,Werk aan Water Flevoland,OPA
Rhenen,0340,0340::SB11,Stembureau Trisport Rhenen,3911BR,234,436,1,6,4,50,6,54,,22,,26,,,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB1,Stembureau Trefcentrum Nuth,6361 CA,648,1300,8,18,37,58,,72,,,26,,,,,,3,13,41,3,40,1,1,295,53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB2,Stembureau Basisschool de Bolster Nuth,6361 XG,703,1511,4,23,18,82,,72,,,32,,,,,,3,9,40,1,51,2,0,330,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB3,Stembureau Zorgcentrum Op den Toren Nuth,6361 EB,409,979,4,10,18,45,,49,,,13,,,,,,3,6,22,2,31,1,0,182,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB4,Stembureau Brasserie/B&B De Pletsmolen Nuth,6361 EN,355,864,5,17,10,36,,42,,,20,,,,,,0,9,33,0,28,0,0,147,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB5,Stembureau voormalige Servatiusschool Vaesrade,6361 JE,395,872,7,9,19,32,,23,,,15,,,,,,6,11,30,3,52,1,0,165,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB6,Stembureau Gemeenschapshuis Wijnandsrade,6363 BV,780,1375,3,29,32,85,,77,,,34,,,,,,1,6,50,1,50,2,3,398,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB7,Stembureau Gemeenschapshuis Schimmert,6333 BD,726,1300,11,32,21,58,,44,,,54,,,,,,3,3,160,1,68,0,0,270,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB8,Stembureau Zaal 't Weverke Schimmert,6333 BG,783,1367,9,38,50,73,,56,,,68,,,,,,5,11,136,5,80,0,1,251,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB9,Stembureau Zorgcentrum Panhuys Hulsberg,6336 AH,785,1575,2,23,21,38,,57,,,20,,,,,,2,2,83,2,27,3,0,488,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB10,Stembureau Kantine Voetbalver. Hulsberg,6336 VT,881,1713,4,34,31,53,,55,,,35,,,,,,4,6,109,3,29,2,0,514,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB101,Stembureau Gemeentehuis Schinnen,6365 BK,575,1123,8,26,29,74,,54,,,21,,,,,,4,14,24,2,274,0,0,35,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB102,Stembureau JIS Schinnen,6365 CG,579,1161,6,7,27,63,,45,,,29,,,,,,2,9,16,1,311,2,2,38,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB103,Stembureau Café Bie Laurengske Puth,6155 LR,367,816,4,10,24,27,,36,,,16,,,,,,6,6,9,1,206,0,0,11,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB104,Stembureau Trefputh Puth,6155 KL,467,832,3,8,16,72,,44,,,30,,,,,,3,12,12,3,236,1,0,15,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB105,Stembureau Bruincafé Boyens Sweikhuizen,6174 RP,290,491,0,7,4,43,,20,,,16,,,,,,0,3,16,1,157,2,0,4,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB106,Stembureau MFC de Oirsprong Oirsbeek,6438 GG,600,1526,0,19,19,61,,55,,,22,,,,,,1,14,23,2,321,1,0,35,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB107,Stembureau Schepenbank Oirsbeek,6438 HL,946,1464,7,28,39,79,,72,,,39,,,,,,5,14,39,1,512,1,1,65,66,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB108,Stembureau Gasterie Dobbelsteyn Doenrade,6439 AN,641,1043,6,7,19,35,,26,,,15,,,,,,2,10,12,1,466,1,2,18,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB109,Stembureau Gemeenschapshuis Oud Dorp Amstenrade,6436 CS,526,1149,1,14,26,53,,59,,,21,,,,,,2,8,22,8,191,2,1,94,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB110,Stembureau Verzorgingshuis Elvira Amstenrade,6436 AX,554,1043,1,29,46,74,,42,,,21,,,,,,4,12,21,0,207,3,1,80,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB201,Stembureau Gemeentehuis Onderbanken,6451 EN,498,1052,4,24,32,71,,66,,,17,,,,,,5,21,6,5,51,2,1,179,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB202,Stembureau Cafe im weissen Rossl Schinveld,6451 BJ,489,1310,4,17,20,58,,51,,,19,,,,,,3,14,8,1,54,0,4,211,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB203,Stembureau Stichting Welzijn Onderbanken,6451 CD,600,1531,4,25,31,86,,57,,,27,,,,,,6,9,6,3,62,2,2,268,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB204,Stembureau Ontmoetingscentrum Bingelrade,6456 AC,382,677,2,9,14,42,,60,,,13,,,,,,0,3,9,2,76,1,3,141,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB205,Stembureau Ontmoetingscentrum Jabeek,6454 AN,302,607,3,5,18,30,,35,,,13,,,,,,1,8,4,2,53,0,1,117,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beekdaelen,1954,1954::SB206,Stembureau BMV de Henkhof Merkelbeek,6447 AZ,680,1334,3,14,23,70,,47,,,9,,,,,,3,6,12,3,84,1,0,384,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drimmelen,1719,1719::SB7,Stembureau Stembureau Ons Dorpshuys,4924 ER,4,6,0,0,0,4,0,0,,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB1,Stembureau Stembureau Het Stadhuis,7411 NW,3,0,0,0,0,0,,0,,,0,2,,,1,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB2,Stembureau Stembureau Groote-en Voorster Gasthuis,7411 RA,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB3,Stembureau Stembureau Biljartcentrum De Dam,7411 GL,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB4,Stembureau Stembureau Buurthuis 't Hovenhuus,7419 CT,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB5,Stembureau Stembureau Basisschool Adwaita,7412 EV,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB6,Stembureau Stembureau Speeltuinvereniging De IJssel,7412 BV,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB7,Stembureau Stembureau Partycentrum De Horst,7412 XM,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB8,Stembureau Stembureau Cees Wilkeshuisschool,7412 SM,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB9,Stembureau Stembureau Woon- en zorgcentrum St.Jurriën,7412 PL,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB11,Stembureau Stembureau Het Enkhuis,7413 TX,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB13,Stembureau Stembureau De Kleine Planeet,7413 BA,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB14,Stembureau Stembureau Speeltuin De Driehoek,7416 ZJ,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB15,Stembureau Stembureau Basisschool De Kleine Planeet,7416 WV,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB16,Stembureau Stembureau Woon- en zorgcentrum De Bloemendal,7414 BJ,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB17,Stembureau Stembureau Thomas Wildey,7414 AE,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB18,Stembureau Stembureau Wijkcentrum De Schalm,7414 EA,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB19,Stembureau Stembureau Woonzorgcentrum Ludgerus,7415 LM,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB20,Stembureau Stembureau Woon- en zorgcentrum Humanitas,7415 VA,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB21,Stembureau Stembureau De Kroon,7415 KP,1,0,0,0,0,0,,0,,,0,0,,,1,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB22,Stembureau Stembureau De Finsehof,7415 RM,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB23,"Stembureau Stembureau Grand Café, Sint Jozef Verpleeghuis",7415 EH,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB24,Stembureau Stembureau Speeltuin Rivierenwijk,7417 XD,2,0,0,0,1,1,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB25,Stembureau Stembureau Huis van de Wijk,7417 WM,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB26,Stembureau Stembureau Saxion Hogeschool,7417 DH,6,0,0,1,0,3,,0,,,0,0,,,3,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB27,Stembureau Stembureau Buurthuis Wijk 16,7411 AC,2,0,0,0,0,0,,1,,,0,0,,,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB28,Stembureau Stembureau PW Janssen Verpleeghuis,7423 EJ,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB29,Stembureau Stembureau Kunstcircuit Deventer,7423 DS,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB30,Stembureau Stembureau SV Colmschate'33,7425 AC,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB31,Stembureau Stembureau Wijkcentrum De Vijfhoek,7425 GX,1,0,0,0,0,0,,0,,,1,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB32,Stembureau Stembureau Openbare basisschool De Wiz@rd,7425 GX,0,0,0,2,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB33,Stembureau Stembureau Gezondheidscentrum Spikvoorde,7425 RH,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB35,Stembureau Stembureau Deventer Ziekenhuis,7416 SE,13,0,0,1,1,2,,1,,,3,4,,,2,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB36,Stembureau Stembureau De Vijf-er,7424 DE,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB37,Stembureau Stembureau Huize Salland,7429 AL,0,17,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB38,Stembureau Stembureau Basisschool Het Roessink,7422 MZ,3,0,0,0,0,2,,1,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB39,Stembureau Stembureau ICB Wereldwijzer,7422 NR,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB40,Stembureau Stembureau Gemeenschapshuis De Kuip,7429 AL,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB41,Stembureau Stembureau Gebouw voetbalvereniging Helios,7421 LN,50,147,1,0,1,11,,7,,,3,26,,,2,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB42,Stembureau Stembureau Bej.centrum 't Dijkhuis,7437 BE,1179,1952,3,15,52,252,,182,,,164,301,,,147,,,,,,,,,,,,,,,,50,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB43,Stembureau Stembureau Noaber LOOkaal,7437 RG,430,700,0,8,15,102,,49,,,43,158,,,25,,,,,,,,,,,,,,,,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB44,Stembureau Stembureau Cultuurhuus Braakhekke,7437 AE,1162,1781,0,13,44,229,,199,,,227,252,,,149,,,,,,,,,,,,,,,,41,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB45,Stembureau Stembureau Zorgcentrum Park Braband,7433 DZ,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB46,Stembureau Stembureau Zorgcentrum Sparrenheuvel,7431 BA,2,0,0,0,0,1,,1,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB47,Stembureau Stembureau Kulturhus De Spil,7434 RZ,8,23,0,0,2,2,,0,,,0,4,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB48,Stembureau Stembureau Kulturhus Diepenveen,7431 CL,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB49,Stembureau Stembureau Restaurant Nunu,7433 RA,1,0,0,0,0,0,,0,,,1,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB50,Stembureau Stembureau Ons Centrum,7435 PJ,1,0,0,0,0,0,,0,,,0,1,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB51,Stembureau Stembureau Brasserie De Lindeboom,7433 BH,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB52,Stembureau Stembureau De Ulebelt,7425NC,0,0,0,0,0,0,,0,,,0,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deventer,0150,0150::SB53,Stembureau Stembureau Station Deventer,7411 HB,5,0,0,0,0,0,,2,,,2,0,,,1,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeewolde,0050,0050::SB1,Stembureau Gemeentehuis,3891 ER,1198,1421,6,18,101,159,,,,,33,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,136,170,20
Zeewolde,0050,0050::SB2,Stembureau 't Wold,3891 CB,795,1403,1,4,66,56,,,,,35,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,98,127,18
Zeewolde,0050,0050::SB3,Stembureau De Richtingwijzer,3892 AL,984,1548,1,19,42,97,,,,,44,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,177,141,21
Zeewolde,0050,0050::SB4,Stembureau In de Lichtkring,3891 DK,738,1347,0,13,53,55,,,,,29,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,162,89,13
Zeewolde,0050,0050::SB5,Stembureau VV Zeewolde,3893 AA,515,1331,2,4,42,45,,,,,13,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,66,127,4
Zeewolde,0050,0050::SB6,Stembureau De Verbeelding,3892 HZ,1019,1646,4,14,68,138,,,,,38,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,118,103,20
Zeewolde,0050,0050::SB7,Stembureau 't Kofschip,3893 BE,953,2129,3,13,55,105,,,,,39,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,155,117,13
Zeewolde,0050,0050::SB8,Stembureau De Toermalijn,3893 EB,1411,2189,6,18,63,189,,,,,43,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,246,177,31
Zeewolde,0050,0050::SB9,Stembureau Het Kruispunt,3894 BA,910,2766,0,11,47,103,,,,,20,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,145,289,8
Zeewolde,0050,0050::SB10,Stembureau Panta Rhei,3894 BA,808,1645,3,14,39,109,,,,,26,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,114,104,14
Weststellingwerf,0098,0098::SB1,"Stembureau LindeStede, Wolvega",8471 KZ,701,1964,1,8,49,76,,85,,20,,141,,,137,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,103,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB2,"Stembureau Lycklama Stins, Wolvega",8472 AB,746,1417,3,14,61,121,,100,,34,,149,,,131,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,66,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB3,"Stembureau Lenna, Wolvega",8471 MT,776,1678,5,7,73,71,,116,,28,,120,,,159,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,106,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB4,"Stembureau Sickengaoord, Wolvega",8471 BS,769,1544,4,9,63,85,,85,,49,,140,,,132,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,101,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB5,"Stembureau Kantine kv SIOS, Wolvega",8471 HH,739,1533,4,14,52,83,,114,,25,,157,,,128,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,95,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB6,"Stembureau OBS ""De Heidepolle"", Wolvega",8471 VM,687,1497,0,9,61,96,,111,,38,,93,,,130,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,70,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB7,"Stembureau 't Polderhuus, Munnekeburen",8485 JE,672,1179,4,3,22,94,,115,,33,,166,,,74,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,61,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB8,"Stembureau Dorpshuis, Oldelamer",8486 GD,216,303,0,0,3,39,,24,,12,,84,,,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB9,"Stembureau Dorpshuis ""De Bult"", Ter Idzard",8476 EN,331,538,0,4,12,87,,53,,16,,86,,,28,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB10,"Stembureau OBS ""De Striepe"", Oldeholtpade",8474 CE,523,882,1,7,29,75,,85,,20,,117,,,77,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,48,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB11,"Stembureau Mfc De Nije Stienze, Nijeholtpade",8475 CB,270,382,1,3,11,44,,41,,4,,67,,,56,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,24,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB12,"Stembureau Dorpshuis ""De Tille"", Boijl",8392 MA,410,748,3,2,24,55,,61,,17,,108,,,57,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,23,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB13,"Stembureau Openbare Bibliotheek, Noordwolde",8391 BG,638,1232,4,9,65,74,,95,,31,,53,,,146,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,82,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB14,Stembureau Clubgebouw vv Zandhuizen,8389 TH,193,320,1,1,8,28,,40,,4,,15,,,26,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,27,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB15,"Stembureau OBS ""De Velden"", Noordwolde",8391 KG,399,699,1,5,33,40,,84,,14,,56,,,66,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB16,"Stembureau Dorpscentrum, Sonnega-Oldetrijne",8479 HH,260,397,0,1,12,63,,33,,21,,67,,,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB17,"Stembureau De Krommestede, Noordwolde",8391 LH,425,1039,3,6,64,60,,63,,16,,37,,,85,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,42,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB18,"Stembureau OBS ""De Klaeter"", De Hoeve",8394 VL,234,329,1,1,11,33,,42,,14,,57,,,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB19,"Stembureau Gebouw ""Het Anker"", Steggerda",8395 PJ,551,983,1,3,38,62,,55,,11,,191,,,73,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,49,,,,,,,,,,,,,
Weststellingwerf,0098,0098::SB20,"Stembureau Gebouw ""'t Centrum"", De Blesse",8397 GC,650,1086,2,6,57,89,,84,,33,,182,,,72,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,68,,,,,,,,,,,,,
