,articlecode,category,heading,href,price,quality,swatches
4764,0769269008,ladies_accessories_jewellery_necklaces,Dubbele halsketting,/nl_nl/productpage.0769269008.html,7.99,,['Goudkleurig/rood']
4765,0688764001,ladies_dresses_shortdresses,Jurk van viscosetricot,/nl_nl/productpage.0688764001.html,19.99,,['Zwart']
4766,0727880011,ladies_shoes_sneakers,Sneakers,/nl_nl/productpage.0727880011.html,9.99,,['Blauw']
4767,0521023004,ladies_shirtsblouses_blouses,Mouwloze top,/nl_nl/productpage.0521023004.html,17.99,,['Heidepaars']
4768,0687720001,ladies_trousers,Twill broek met biezen,/nl_nl/productpage.0687720001.html,24.99,,['Zwart/goudkleurig']
4769,0621846012,ladies_lingerie_bras_softwireless,Kanten soft-bh,/nl_nl/productpage.0621846012.html,14.99,,['Bordeauxrood']
4770,0620963004,ladies_swimwear_bikinisets_tops,Triangelbikinitop,/nl_nl/productpage.0620963004.html,3.99,,['Wit']
4771,0652205002,ladies_tops_vests,Peplumtop met smokwerk,/nl_nl/productpage.0652205002.html,11.99,,['Wit']
4772,0709188001,ladies_dresses_shortdresses,Korte jurk,/nl_nl/productpage.0709188001.html,39.99,,['Roomwit/meerkleurig gestreept']
4773,0654797002,ladies_plus_bottoms,H&M+ Knielange denim short,/nl_nl/productpage.0654797002.html,24.99,,['Zwart']
4774,0770738001,ladies_accessories_jewellery_earrings,4 paar oorbellen,/nl_nl/productpage.0770738001.html,12.99,,['Goudkleurig']
4775,0708343001,ladies_maternity_lingerietights,MAMA Sporttop met lange mouwen,/nl_nl/productpage.0708343001.html,19.99,,['Koraalroze']
4776,0707161001,ladies_plus_sport,H&M+ Sportbralette,/nl_nl/productpage.0707161001.html,19.99,,['Zwart']
4777,0714826002,ladies_cardigansjumpers_jumpers,Trui met V-hals,/nl_nl/productpage.0714826002.html,24.99,,['Donkergrijs gemêleerd']
4778,0722316002,ladies_beauty_limitededition,Gezichtsdecoraties,/nl_nl/productpage.0722316002.html,5.99,,['Rhinestones']
4779,0559076002,ladies_shoes_ankle_boots,Tricot enkellaarsjes,/nl_nl/productpage.0559076002.html,49.99,,['Donkergrijs']
4780,0612554003,ladies_shorts_jeans,Denim short met borduursel,/nl_nl/productpage.0612554003.html,19.99,,['Denimblauw/insecten']
4781,0707350001,ladies_maternity_tops,MAMA Top met smokwerk,/nl_nl/productpage.0707350001.html,17.99,,['Wit/bloemen']
4782,0735459001,ladies_accessories_jewellery_earrings,Lange oorhangers,/nl_nl/productpage.0735459001.html,9.99,,['Goudkleurig']
4783,0654983001,ladies_shoes_ballerinas_flats,Slippers,/nl_nl/productpage.0654983001.html,24.99,,['Lichtblauw/geruit']
4784,0511081005,ladies_accessories_sunglasses,Zonnebril,/nl_nl/productpage.0511081005.html,9.99,,['Zwart']
4785,0767555001,ladies_maternity_bottoms,MAMA Rok met smokwerk,/nl_nl/productpage.0767555001.html,14.99,,['Donkerblauw/bloemen']
4786,0715997004,ladies_shirtsblouses_blouses,Blouse met V-hals,/nl_nl/productpage.0715997004.html,9.99,,['Rood']
4787,0666046005,ladies_lingerie_bras_softwireless,Kanten soft-bh,/nl_nl/productpage.0666046005.html,14.99,,['Donkerrood/beige']
4788,0286822008,ladies_beauty_nails_nailpolish,Nagellak,/nl_nl/productpage.0286822008.html,4.99,,['Rose Umber']
4789,0693584003,ladies_dresses_shortdresses,Korte kanten jurk,/nl_nl/productpage.0693584003.html,29.99,,['Donkergroen']
4790,0709985001,ladies_maternity,MAMA Sport-/voedings-bh,/nl_nl/productpage.0709985001.html,19.99,,['Zwart']
4791,0692979001,ladies_lingerie_briefsknickers_bikinibriefs,Kanten slip - Bikinimodel,/nl_nl/productpage.0692979001.html,7.99,,['Zwart']
4792,0722828001,ladies_lingerie_bras_pushup,Push-up bh met kant achter,/nl_nl/productpage.0722828001.html,17.99,,['Zwart']
4793,0218354045,ladies_tops_vests,Korte tanktop,/nl_nl/productpage.0218354045.html,4.99,,['Lichtblauw/wit gestreept']
4794,0741220013,ladies_shorts,Sweatshort,/nl_nl/productpage.0741220013.html,9.99,,['Poederroze']
4795,0522461001,ladies_accessories_hatscarvesgloves,Kasjmier hoofdband,/nl_nl/productpage.0522461001.html,19.99,PREMIUM QUALITY,['Lichtbeige']
4796,0680404002,ladies_accessories_hatsscarvesgloves_scarves,Sjaal met dessin,/nl_nl/productpage.0680404002.html,5.99,,['Wit/paisleydessin']
4797,0572128013,ladies_shirtsblouses_blouses,Mouwloze blouse,/nl_nl/productpage.0572128013.html,5.99,,['Blauw/dessin']
4798,0555364005,ladies_cardigansjumpers_jumpers,Gebreide trui,/nl_nl/productpage.0555364005.html,14.99,,['Lichtgrijs']
4799,0664133003,ladies_jeans_slim,Slim High Jeans,/nl_nl/productpage.0664133003.html,24.99,,['Donker denimblauw']
4800,0648256002,ladies_tops_shortsleeve,Top van viscose,/nl_nl/productpage.0648256002.html,9.99,,['Oranje']
4801,0541519029,ladies_lingerie_briefsknickers_thong,Set van 3 kanten slips - Thong,/nl_nl/productpage.0541519029.html,9.99,,['Donker oudroze/poederroze']
4802,0702504001,ladies_maternity_dresses,MAMA Jurk met V-hals,/nl_nl/productpage.0702504001.html,29.99,,['Zwart']
4803,0776163001,ladies_plus_dresses,H&M+ T-shirtjurk,/nl_nl/productpage.0776163001.html,19.99,,['Lichttaupe']
4804,0715125001,ladies_tops_longsleeve,Geribde top,/nl_nl/productpage.0715125001.html,9.99,,['Zwart/bloemen']
4805,0747045001,ladies_tops_longsleeve,Off-the-shouldertop,/nl_nl/productpage.0747045001.html,12.99,,['Zwart']
4806,0622094008,ladies_lingerie_bras_superpushup,Strapless superpush-up bh,/nl_nl/productpage.0622094008.html,19.99,,['Rood']
4807,0617725001,ladies_plus_tops,H&M+ Tricot top,/nl_nl/productpage.0617725001.html,7.99,,['Zwart']
4808,0201219012,ladies_sockstights_tightleggings,2 fijngebreide maillots,/nl_nl/productpage.0201219012.html,14.99,,['Donker kakigroen/beige']
4809,0578480001,ladies_jacketscoats_coats,Korte jas,/nl_nl/productpage.0578480001.html,69.99,,['Donkerblauw']
4810,0720709001,ladies_hoodiesswetshirts_hoodies,Lange capuchonsweater,/nl_nl/productpage.0720709001.html,24.99,,['Rood/Atari']
4811,0726382001,ladies_swimwear_swimsuits,One-shoulderbadpak,/nl_nl/productpage.0726382001.html,34.99,,['Zwart/zebradessin']
4812,0417427039,ladies_accessories_jewellery_bracelets,Horloge,/nl_nl/productpage.0417427039.html,17.99,,['Beige/marmerdessin']
4813,0541537001,ladies_dresses_shortdresses,Korte jurk met volants,/nl_nl/productpage.0541537001.html,34.99,,['Blauw/wit geruit']
4814,0555364011,ladies_cardigansjumpers_jumpers,Gebreide trui,/nl_nl/productpage.0555364011.html,14.99,,['Lichtbeige gemêleerd']
4815,0787999001,ladies_shirtsblouses_blouses,Top met broderie anglaise,/nl_nl/productpage.0787999001.html,39.99,,['Wit']
4816,0664204001,ladies_skirts_shortskirts,Rok met dessin,/nl_nl/productpage.0664204001.html,8.99,,['Oranje/dessin']
4817,0628921001,ladies_tops_vests,Crinkletop,/nl_nl/productpage.0628921001.html,12.99,,['Wit']
4818,0727880007,ladies_shoes_sneakers,Sneakers,/nl_nl/productpage.0727880007.html,9.99,,['Lichtroze/bloemen']
4819,0757218001,ladies_accessories_hatscarvesgloves,Geplisseerde sjaal,/nl_nl/productpage.0757218001.html,7.99,,['Roomwit/donkergeel']
4820,0770742001,ladies_accessories_jewellery_earrings,4 paar ronde oorbellen,/nl_nl/productpage.0770742001.html,7.99,,['Goudkleurig/schildpaddessin']
4821,0691267004,ladies_shirtsblouses_blouses,Blouse met knopen,/nl_nl/productpage.0691267004.html,17.99,,['Zwart/wit bloemen']
4822,0714011001,ladies_accessories_hatscarvesgloves,Geweven sjaal,/nl_nl/productpage.0714011001.html,9.99,,['Duifblauw']
4823,0607788001,ladies_shoes_pumps_highheels,Slip-in sandaletten,/nl_nl/productpage.0607788001.html,20.99,,['Zwart']
4824,0708107002,ladies_lingerie_briefsknickers_hipster,Kanten slip - Hipster,/nl_nl/productpage.0708107002.html,7.99,,['Zwart']
4825,0707038001,ladies_sockstights_socks,2 paar kniekousen van wolmix,/nl_nl/productpage.0707038001.html,9.99,,['Grijs/beige']
4826,0747248001,ladies_trousers_leggings,Legging,/nl_nl/productpage.0747248001.html,49.99,,['Zwart/goudkleurig']
4827,0690502003,ladies_shirtsblouses_blouses,Zijden blouse met halsboordje,/nl_nl/productpage.0690502003.html,89.99,PREMIUM QUALITY,['Gebroken wit']
4828,0717063004,ladies_trousers_leggings,Geribde legging,/nl_nl/productpage.0717063004.html,14.99,,['Zwart']
4829,0722378001,ladies_sport_tops,Korte sporttop,/nl_nl/productpage.0722378001.html,14.99,,['Zwart']
4830,0635420001,ladies_tops_longsleeve,Off-the-shouldertop,/nl_nl/productpage.0635420001.html,13.99,,['Wit/bloemen']
4831,0617919017,ladies_dresses_shortdresses,Overhemdjurk,/nl_nl/productpage.0617919017.html,19.99,,['Zwart']
4832,0722835002,ladies_knitwear_tops,Fijngebreide straptop,/nl_nl/productpage.0722835002.html,14.99,,['Geel']
4833,0594453003,ladies_shoes_ballerinas_flats,Ballerina‘s,/nl_nl/productpage.0594453003.html,34.99,PREMIUM QUALITY,['Poederroze/suède']
4834,0622961001,ladies_shoes_boots,Enkellaarzen met plateau,/nl_nl/productpage.0622961001.html,34.99,,['Zwart']
4835,0671694004,ladies_tops_vests,Peplumtop met smokwerk,/nl_nl/productpage.0671694004.html,12.99,,['Gebroken wit/gestreept']
4836,0759248001,ladies_maternity_tops,MAMA Top met boothals,/nl_nl/productpage.0759248001.html,14.99,,['Wit/blauw gestreept']
4837,0677930002,ladies_hoodiesswetshirts_sweatshirts,Sweater,/nl_nl/productpage.0677930002.html,9.99,,['Oudroze/Lovers']
4838,0201219011,ladies_sockstights_tightleggings,2 fijngebreide maillots,/nl_nl/productpage.0201219011.html,14.99,,['Camel/bordeauxrood']
4839,0689166001,ladies_shoes_ankle_boots,Boots,/nl_nl/productpage.0689166001.html,34.99,,['Zwart']
4840,0623146001,ladies_jacketscoats_coats,Trenchcoat,/nl_nl/productpage.0623146001.html,69.99,,['Beige']
4841,0642631001,ladies_tops_longsleeve,Tricot top met dessin,/nl_nl/productpage.0642631001.html,14.99,,['Donkergroen/bloemen']
4842,0727706003,ladies_trousers_chinosslacks,Paperbagbroek,/nl_nl/productpage.0727706003.html,19.99,,['Lichtblauw/wit gestreept']
4843,0753893001,ladies_tops_croppedtops,Gesmokte off-the-shouldertop,/nl_nl/productpage.0753893001.html,29.99,,['Lichtblauw']
4844,0617821005,ladies_plus_dresses,H&M+ Tricot jurk,/nl_nl/productpage.0617821005.html,9.99,,['Zwart']
4845,0733564002,ladies_trousers_loose,Utilitybroek van canvas,/nl_nl/productpage.0733564002.html,69.99,,['Kakibeige']
4846,0596346004,ladies_shirtsblouses_blouses,Off-the-shoulderblouse,/nl_nl/productpage.0596346004.html,17.99,,['Zwart']
4847,0757218002,ladies_accessories_hatscarvesgloves,Geplisseerde sjaal,/nl_nl/productpage.0757218002.html,7.99,,['Donkerroze/bloemen']
4848,0646284001,ladies_beauty_fragranceperfume_eaudetoiletteperfume,Eau de parfum,/nl_nl/productpage.0646284001.html,24.99,,['Makassar patchouli']
4849,0369796035,ladies_accessories_sunglasses,Zonnebril,/nl_nl/productpage.0369796035.html,7.99,,['Roségoudkleurig/roze']
4850,0705481001,ladies_lingerie_accessories,Kanten waspie,/nl_nl/productpage.0705481001.html,14.99,,['Zwart']
4851,0595773002,ladies_sockstights_tightleggings,Panty met stippendessin,/nl_nl/productpage.0595773002.html,9.99,,['Zwart/stippen']
4852,0548613029,ladies_tops_shortsleeve,Tricot top,/nl_nl/productpage.0548613029.html,9.99,,['Zwart']
4853,0747246002,ladies_jacketscoats_jackets,Nylon windjack,/nl_nl/productpage.0747246002.html,149.00,,['Wit/goudkleurig']
4854,0749821003,ladies_tops_croppedtops,Geribde top,/nl_nl/productpage.0749821003.html,14.99,,['Lichtroze']
4855,0700761004,ladies_lingerie_briefsknickers_hipster,Slip van micro - Hipster,/nl_nl/productpage.0700761004.html,4.99,,['Lichtroze']
4856,0486186005,ladies_shirtsblouses_tunics,Katoenen tuniek,/nl_nl/productpage.0486186005.html,14.99,,['Lichtrood/gestreept']
4857,0733166001,ladies_nightwear_pyjamas,Shortama,/nl_nl/productpage.0733166001.html,24.99,,['Zwart/bloemen']
4858,0111565001,ladies_sockstights_socks,Nylon kousen - 20 denier,/nl_nl/productpage.0111565001.html,4.99,,['Zwart']
4859,0156224001,ladies_sockstights_socks,4 paar pantysokjes - 20 denier,/nl_nl/productpage.0156224001.html,4.99,,['Beige']
4860,0156224002,ladies_sockstights_socks,4 paar pantysokjes - 20 denier,/nl_nl/productpage.0156224002.html,4.99,,['Zwart']
4861,0156227001,ladies_sockstights_socks,4 paar kniekousen - 20 denier,/nl_nl/productpage.0156227001.html,4.99,,['Zwart']
4862,0156227002,ladies_sockstights_socks,4 paar kniekousen - 20 denier,/nl_nl/productpage.0156227002.html,4.99,,['Lichtamber']
4863,0179393018,ladies_sockstights_socks,2 paar overknee kousen,/nl_nl/productpage.0179393018.html,7.99,,['Grijs gemêleerd']
4864,0182909001,ladies_sockstights_tightleggings,Fleece maillot,/nl_nl/productpage.0182909001.html,9.99,,['Zwart']
4865,0184123010,ladies_swimwear_bikinisets,Bikinitanga met strikbandjes,/nl_nl/productpage.0184123010.html,9.99,,['Gebroken wit/kant']
4866,0184123012,ladies_swimwear_bikinisets,Bikinitanga met strikbandjes,/nl_nl/productpage.0184123012.html,4.99,,['Zwart/kant']
4867,0184123014,ladies_swimwear_bikinisets,Bikinitanga met strikbandjes,/nl_nl/productpage.0184123014.html,7.99,,['Taupe/wit gestreept']
4868,0188183008,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183008.html,29.99,,['Donkergrijs']
4869,0188183009,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183009.html,29.99,,['Wit/blauw gestreept']
4870,0188183010,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183010.html,29.99,,['Bordeauxrood']
4871,0194037001,ladies_sockstights_tightleggings,Fleece legging,/nl_nl/productpage.0194037001.html,9.99,,['Zwart']
4872,0194037002,ladies_sockstights_tightleggings,Fleece legging,/nl_nl/productpage.0194037002.html,9.99,,['Grijs gemêleerd']
4873,0202017049,ladies_dresses_shortdresses,Tricot jurk met korte mouwen,/nl_nl/productpage.0202017049.html,14.99,,['Donkergrijs gemêleerd']
4874,0203997028,ladies_swimwear_bikinitops,Push-up bikinitop,/nl_nl/productpage.0203997028.html,13.99,,['Wit/paisley']
4875,0203997030,ladies_swimwear_bikinitops,Push-up bikinitop,/nl_nl/productpage.0203997030.html,13.99,,['Bordeauxrood']
4876,0220365007,ladies_accessories_sunglasses,Zonnebril,/nl_nl/productpage.0220365007.html,7.99,,['Transparent/roségoudkleurig']
4877,0224606031,ladies_accessories_belts,Smalle ceintuur,/nl_nl/productpage.0224606031.html,4.99,,['Goudkleurig']
4878,0226959007,ladies_sockstights_socks,Overknee kousen,/nl_nl/productpage.0226959007.html,9.99,,['Zwart']
4879,0228257003,ladies_sockstights_tightleggings,Set van 2 panty's - 20 denier,/nl_nl/productpage.0228257003.html,5.99,,['Beige']
4880,0228257004,ladies_sockstights_tightleggings,Set van 2 panty's - 20 denier,/nl_nl/productpage.0228257004.html,5.99,,['Lichtbruin']
4881,0228257008,ladies_sockstights_tightleggings,Set van 2 panty's - 20 denier,/nl_nl/productpage.0228257008.html,5.99,,['Donkerbruin']
4882,0237222012,ladies_tops_longsleeve,Henleytop,/nl_nl/productpage.0237222012.html,9.99,,['Wit']
4883,0237347037,ladies_cardigansjumpers_hoodiessweatshirts,Capuchonvest,/nl_nl/productpage.0237347037.html,19.99,,['Blauw gemêleerd']
4884,0243937024,ladies_sockstights_socks,5 paar sokken,/nl_nl/productpage.0243937024.html,9.99,,['Lichttaupe/wit']
4885,0246757008,ladies_swimwear_bikinitops,Bandeaubikinitop,/nl_nl/productpage.0246757008.html,14.99,,['Oranje/dessin']
4886,0249086008,ladies_swimwear_bikinibottoms,Bikinihipster,/nl_nl/productpage.0249086008.html,9.99,,['Abrikoos']
4887,0249136028,ladies_maternity_jeans,MAMA Skinny Ankle Jeans,/nl_nl/productpage.0249136028.html,39.99,,['Donker denimblauw']
4888,0250099002,ladies_maternity_lingerietights,MAMA Set van 2 maillots,/nl_nl/productpage.0250099002.html,17.99,,['Grijs/zwart']
4889,0253062010,ladies_swimwear_bikinitops,Bikinitop,/nl_nl/productpage.0253062010.html,12.99,,['Abrikoos']
4890,0253062011,ladies_swimwear_bikinitops,Bikinitop,/nl_nl/productpage.0253062011.html,13.99,,['Donkerbruin']
4891,0253063011,ladies_swimwear_bikinibottoms,Bikinislip,/nl_nl/productpage.0253063011.html,7.99,,['Donkerbruin']
4892,0256513027,ladies_swimwear_bikinibottoms,Bikinitanga met strikbandjes,/nl_nl/productpage.0256513027.html,9.99,,['Lavendelblauw']
4893,0256513033,ladies_swimwear_bikinibottoms,Bikinitanga met strikbandjes,/nl_nl/productpage.0256513033.html,9.99,,['Abrikoos/wit']
4894,0256513036,ladies_swimwear_bikinibottoms,Bikinitanga met strikbandjes,/nl_nl/productpage.0256513036.html,9.99,,['Zwart/paisley']
4895,0266168001,ladies_lingerie_shapefunctional,Shaping short - 80 denier,/nl_nl/productpage.0266168001.html,9.99,,['Zwart']
4896,0268305007,ladies_accessories_sunglasses,Zonnebril,/nl_nl/productpage.0268305007.html,6.99,,['Beige/transparant']
4897,0270381013,ladies_accessories_sunglasses,Zonnebril,/nl_nl/productpage.0270381013.html,7.99,,['Lichtroze/zilverkleurig']
4898,0270382004,ladies_accessories_sunglasses,Zonnebril,/nl_nl/productpage.0270382004.html,7.99,,['Poederroze']
4899,0273309002,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309002.html,9.99,,['Deco Ruby']
4900,0273309004,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309004.html,9.99,,['Haute Pink']
4901,0273309005,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309005.html,9.99,,['Sakura']
4902,0273309009,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309009.html,9.99,,['Dragonfruit']
4903,0273309010,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309010.html,9.99,,['Rambling Rose']
4904,0273309013,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309013.html,9.99,,['Electroclash']
4905,0273309014,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309014.html,9.99,,['Under My Spell']
4906,0273309019,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309019.html,9.99,,['Pomelo Juice']
4907,0273309020,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309020.html,9.99,,['Moxy']
4908,0273309022,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309022.html,9.99,,['Daydreamer']
4909,0273309023,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309023.html,9.99,,['Rose Goals']
4910,0273309024,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309024.html,9.99,,['Heart of Heart']
4911,0273309025,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309025.html,9.99,,"[""I'm in Choc""]"
4912,0273309026,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273309026.html,9.99,,['Wish You Were Hero']
4913,0273312002,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273312002.html,9.99,,['Ablaze']
4914,0273312006,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273312006.html,9.99,,['Firebrand']
4915,0273312008,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273312008.html,9.99,,['In A Nutshell']
4916,0273312009,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273312009.html,9.99,,['Popsicle']
4917,0273317002,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317002.html,9.99,,['Scarlet Fever']
4918,0273317004,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317004.html,9.99,,['Pomegranate']
4919,0273317005,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317005.html,9.99,,['Pyrope']
4920,0273317009,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317009.html,9.99,,['Classic Cardinal']
4921,0273317010,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317010.html,9.99,,['Grapevine']
4922,0273317011,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317011.html,9.99,,['True Falu']
4923,0273317012,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317012.html,9.99,,['Penny Red']
4924,0273317013,ladies_beauty_lips_lipstick,Crèmelippenstift,/nl_nl/productpage.0273317013.html,9.99,,['The Feels']
4925,0273777001,ladies_beauty_eyes_eyebrows,Wenkbrauwkit,/nl_nl/productpage.0273777001.html,7.99,,['Espresso']
4926,0273777003,ladies_beauty_eyes_eyebrows,Wenkbrauwkit,/nl_nl/productpage.0273777003.html,7.99,,['Chocolate']
4927,0273777004,ladies_beauty_eyes_eyebrows,Wenkbrauwkit,/nl_nl/productpage.0273777004.html,7.99,,['Caramel']
4928,0273781005,ladies_beauty_eyes_eyebrows,Wenkbrauwpotlood,/nl_nl/productpage.0273781005.html,3.99,,['Caramel Brown']
4929,0273784007,ladies_beauty_eyes_eyeliner,Eyelinerpotlood,/nl_nl/productpage.0273784007.html,4.99,,['Goldie Luxe']
4930,0273790003,ladies_beauty_eyes_eyeshadow,Crème-oogschaduw,/nl_nl/productpage.0273790003.html,5.99,,['Champers']
4931,0273790005,ladies_beauty_eyes_eyeshadow,Crème-oogschaduw,/nl_nl/productpage.0273790005.html,5.99,,['Countess']
4932,0273790006,ladies_beauty_eyes_eyeshadow,Crème-oogschaduw,/nl_nl/productpage.0273790006.html,5.99,,['Dauphine Truffle']
4933,0273790014,ladies_beauty_eyes_eyeshadow,Crème-oogschaduw,/nl_nl/productpage.0273790014.html,5.99,,['Heat Of The Moment']
4934,0273796001,ladies_beauty_eyes_eyeliner,Geleyeliner,/nl_nl/productpage.0273796001.html,7.99,,['Pitch Black']
4935,0273801001,ladies_beauty_eyes_mascaralashes,Mascara/eyeliner met glitters,/nl_nl/productpage.0273801001.html,5.99,,['Andromeda']
4936,0273801004,ladies_beauty_eyes_mascaralashes,Mascara/eyeliner met glitters,/nl_nl/productpage.0273801004.html,5.99,,['Moonstruck']
4937,0273801005,ladies_beauty_eyes_mascaralashes,Mascara/eyeliner met glitters,/nl_nl/productpage.0273801005.html,5.99,,['Starlight']
4938,0273801006,ladies_beauty_eyes_mascaralashes,Mascara/eyeliner met glitters,/nl_nl/productpage.0273801006.html,5.99,,['Nebula']
4939,0273801011,ladies_beauty_eyes_mascaralashes,Mascara/eyeliner met glitters,/nl_nl/productpage.0273801011.html,5.99,,['Made of stars']
4940,0273803002,ladies_beauty_eyes_eyeliner,Dipliner,/nl_nl/productpage.0273803002.html,5.99,,['Jet Black']
4941,0273806001,ladies_beauty_eyes_eyeliner,Vloeibare eyeliner,/nl_nl/productpage.0273806001.html,6.99,,['Jet Black']
4942,0273806006,ladies_beauty_eyes_eyeliner,Vloeibare eyeliner,/nl_nl/productpage.0273806006.html,6.99,,['Graphite Grey']
4943,0273806007,ladies_beauty_eyes_eyeliner,Vloeibare eyeliner,/nl_nl/productpage.0273806007.html,6.99,,['Choc Truffle']
4944,0273806008,ladies_beauty_eyes_eyeliner,Vloeibare eyeliner,/nl_nl/productpage.0273806008.html,6.99,,['True White']
4945,0273981003,ladies_beauty_lips_lipliner,Lippotlood,/nl_nl/productpage.0273981003.html,4.99,,['Au Naturel']
4946,0273981005,ladies_beauty_lips_lipliner,Lippotlood,/nl_nl/productpage.0273981005.html,4.99,,['Bramble Ripple']
4947,0273981013,ladies_beauty_lips_lipliner,Lippotlood,/nl_nl/productpage.0273981013.html,4.99,,['Marsala']
4948,0273981020,ladies_beauty_lips_lipliner,Lippotlood,/nl_nl/productpage.0273981020.html,4.99,,['Pecan Praline']
4949,0273981021,ladies_beauty_lips_lipliner,Lippotlood,/nl_nl/productpage.0273981021.html,4.99,,['Raw Chocolate']
4950,0273981022,ladies_beauty_lips_lipliner,Lippotlood,/nl_nl/productpage.0273981022.html,4.99,,['Spice it Up']
4951,0273982004,ladies_beauty_lips_lipstick,Lipstickpotlood,/nl_nl/productpage.0273982004.html,5.99,,['Curtain Call']
4952,0274111001,ladies_beauty_lips_lipbalmcare,Lippenbalsem,/nl_nl/productpage.0274111001.html,5.99,,['Sepia Tint']
4953,0274160003,ladies_beauty_face_bronzerblusher,Bronzer,/nl_nl/productpage.0274160003.html,9.99,,['Natural Bronze (satin matte)']
4954,0274160006,ladies_beauty_face_bronzerblusher,Bronzer,/nl_nl/productpage.0274160006.html,9.99,,['Universal Mocha (satin)']
4955,0274160007,ladies_beauty_face_bronzerblusher,Bronzer,/nl_nl/productpage.0274160007.html,9.99,,['Desert Bronze']
4956,0274160008,ladies_beauty_face_bronzerblusher,Bronzer,/nl_nl/productpage.0274160008.html,9.99,,['Sun-kissed Bronze']
4957,0274178004,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178004.html,9.99,,['Coral']
4958,0274178007,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178007.html,9.99,,['Golden Peach']
4959,0274178011,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178011.html,9.99,,['Rosy Brown']
4960,0274178016,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178016.html,9.99,,['Brown Sugar']
4961,0274178017,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178017.html,9.99,,['Deep Brown']
4962,0274178018,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178018.html,9.99,,['Imperial Red']
4963,0274178019,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178019.html,9.99,,['Soft Russet']
4964,0274178020,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178020.html,9.99,,['Vintage Red']
4965,0274178022,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178022.html,9.99,,['Spicy Pepper']
4966,0274178024,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178024.html,9.99,,['Taupe Brown']
4967,0274178026,ladies_beauty_face_bronzerblusher,Poederblush,/nl_nl/productpage.0274178026.html,9.99,,['Warm Desert']
4968,0274965001,ladies_beauty_face_powder,Fixerend poeder,/nl_nl/productpage.0274965001.html,9.99,,['Alabaster']
4969,0274965003,ladies_beauty_face_powder,Fixerend poeder,/nl_nl/productpage.0274965003.html,9.99,,['Ivory']
4970,0274965005,ladies_beauty_face_powder,Fixerend poeder,/nl_nl/productpage.0274965005.html,9.99,,['Soft Sand']
4971,0274965007,ladies_beauty_face_powder,Fixerend poeder,/nl_nl/productpage.0274965007.html,9.99,,['True Beige']
4972,0274965008,ladies_beauty_face_powder,Fixerend poeder,/nl_nl/productpage.0274965008.html,9.99,,['Honey']
4973,0274965012,ladies_beauty_face_powder,Fixerend poeder,/nl_nl/productpage.0274965012.html,9.99,,['Cacao']
