,articlecode,category,heading,href,price,quality,swatches
743,0685815004,men_trousers_joggers,Joggers,/nl_nl/productpage.0685815004.html,19.99,,['Zwart/wit']
744,0608945012,men_tshirtstanks_shortsleeve,T-shirt - Loose fit,/nl_nl/productpage.0608945012.html,9.99,,['Donkerblauw/wit gestreept']
745,0375917006,men_accessories_hatsandgloves,Gevilte hoed,/nl_nl/productpage.0375917006.html,14.99,,['Donkerbeige']
746,0790904003,men_trousers_cargo,Katoenen utilitybroek,/nl_nl/productpage.0790904003.html,29.99,,['Kakigroen']
747,0743586002,men_accessories_sunglasses,Polariserende zonnebril,/nl_nl/productpage.0743586002.html,14.99,PREMIUM QUALITY,['Zilverkleurig']
748,0567849004,men_jacketscoats_jackets,Katoenen jack,/nl_nl/productpage.0567849004.html,49.99,,['Marineblauw']
749,0796771003,MEN_TSHIRTSTANKS_POLO,Tricot poloshirt - Slim Fit,/nl_nl/productpage.0796771003.html,9.99,,['Donkerblauw']
750,0686564002,men_shirt_dressed_regularfit,Overhemd - Regular fit,/nl_nl/productpage.0686564002.html,19.99,,['Lichtblauw']
751,0728841001,men_shoes_sandals_espandrillos,Suède espadrilles,/nl_nl/productpage.0728841001.html,34.99,PREMIUM QUALITY,['Donkerblauw']
752,0656121002,men_shoes_dressed,Derbyschoenen,/nl_nl/productpage.0656121002.html,39.99,,['Donkerblauw']
753,0709541001,men_cardigansjumpers_jumpers,Fijngebreide katoenen trui,/nl_nl/productpage.0709541001.html,24.99,,['Donkerblauw']
754,0384482001,men_trousers_chinos_slim_all,Katoenen chino - Slim fit,/nl_nl/productpage.0384482001.html,39.99,,['Donkerblauw']
755,0789525001,men_tshirtstanks_printed,T-shirt met print,/nl_nl/productpage.0789525001.html,14.99,,['Wit/Marilyn Monroe']
756,0689108001,men_tshirtstanks_shortsleeve,T-shirt van katoen/zijdemix,/nl_nl/productpage.0689108001.html,29.99,PREMIUM QUALITY,['Beige gemêleerd']
757,0567849001,men_jacketscoats_jackets,Katoenen jack,/nl_nl/productpage.0567849001.html,49.99,,['Kakigroen']
758,0449263024,men_tshirtstanks_shortsleeve,Raw-edge T-shirt,/nl_nl/productpage.0449263024.html,9.99,,['Nevelgroen']
759,0523404029,men_sport_bottoms,Korte sportshort,/nl_nl/productpage.0523404029.html,14.99,,['Zwart']
760,0722475021,men_shirt_dressed_slimfit,Easy Iron-overhemd - Slim fit,/nl_nl/productpage.0722475021.html,14.99,,['Lichtblauw']
761,0501620016,men_shirts_casual,Overhemd – Regular Fit,/nl_nl/productpage.0501620016.html,12.99,,['Donkerblauw/luipaarden']
762,0656868003,men_shorts_basics,Set van 2 shorts - Regular fit,/nl_nl/productpage.0656868003.html,24.99,,['Lichtgrijs gemêleerd/lichtroze']
763,0650534001,men_bags,Weekendtas,/nl_nl/productpage.0650534001.html,39.99,,['Zwart']
764,0726209003,men_trousers_chinos_slim_all,Katoenen chino,/nl_nl/productpage.0726209003.html,59.99,,['Zwart']
765,0618329003,men_shirts_casual,Katoenen overhemd - Muscle fit,/nl_nl/productpage.0618329003.html,19.99,,['Zwart']
766,0662553007,men_jeans_slim,Straight Jeans,/nl_nl/productpage.0662553007.html,29.99,,['Denimblauw']
767,0671777028,men_tshirtstanks_shortsleeve,T-shirt met omgeslagen mouwen,/nl_nl/productpage.0671777028.html,9.99,,['Zwart/bladmotief']
768,0734196001,men_trousers_dressed,Kostuumpantalon - Skinny fit,/nl_nl/productpage.0734196001.html,49.99,,['Zwart/geruit']
769,0743444001,men_sport_sportaccessories,5 paar sportsokken,/nl_nl/productpage.0743444001.html,9.99,,['Wit']
770,0686564010,men_shirt_dressed_regularfit,Overhemd - Regular fit,/nl_nl/productpage.0686564010.html,19.99,,['Lichtblauw']
771,0722475024,men_shirt_dressed_slimfit,Easy Iron-overhemd - Slim fit,/nl_nl/productpage.0722475024.html,14.99,,['Wit/blauw gestreept']
772,0655502028,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0655502028.html,14.99,,['Zwart/Nintendo']
773,0796771002,MEN_TSHIRTSTANKS_POLO,Tricot poloshirt - Slim Fit,/nl_nl/productpage.0796771002.html,9.99,,['Zwart/smal gestreept']
774,0525500001,men_trousers_joggers,Joggers van geruwd twill,/nl_nl/productpage.0525500001.html,24.99,,['Zwart']
775,0658329008,MEN_TSHIRTSTANKS_POLO,Poloshirt - Slim fit,/nl_nl/productpage.0658329008.html,12.99,,['Zwart/bladeren']
776,0618360002,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0618360002.html,29.99,,['Wit']
777,0715404001,men_trousers_dressed,Kostuumpantalon - Skinny fit,/nl_nl/productpage.0715404001.html,29.99,,['Donkerblauw']
778,0693304001,men_sport_jackets,Hardloopjack met capuchon,/nl_nl/productpage.0693304001.html,34.99,,['Zwart']
779,0744306019,men_trousers_chinos_slim_all,Katoenen chino - Slim fit,/nl_nl/productpage.0744306019.html,24.99,,['Bruin']
780,0570003055,men_tshirtstanks_bestbasics,T-shirt met V-hals - Slim fit,/nl_nl/productpage.0570003055.html,7.99,,['Blauw/smalle strepen']
781,0501620030,men_shirts_casual,Overhemd – Regular Fit,/nl_nl/productpage.0501620030.html,12.99,,['Kakigroen/bloemen']
782,0783543005,men_tshirtstanks_shortsleeve,T-shirt - Slim Fit,/nl_nl/productpage.0783543005.html,7.99,,['Kakigroen gemêleerd']
783,0718321002,men_swimweear,Korte zwemshort,/nl_nl/productpage.0718321002.html,12.99,,['Rood']
784,0710876024,men_trousers_chinos_skinny_all,Katoenen chino - Skinny fit,/nl_nl/productpage.0710876024.html,24.99,,['Kakibeige']
785,0714032007,men_trousers_dressed,Kostuumpantalon - Skinny fit,/nl_nl/productpage.0714032007.html,29.99,,['Blauw gemêleerd']
786,0653716007,men_sport_bottoms,Sportshort,/nl_nl/productpage.0653716007.html,9.99,,['Zwart']
787,0730570001,men_hoodiessweatshirts_sweatshirts,Capuchonsweater met motief,/nl_nl/productpage.0730570001.html,19.99,,['Wit/Empire State']
788,0624684002,men_tshirtstanks_shortsleeve,Set van 5 T-shirts - Slim Fit,/nl_nl/productpage.0624684002.html,29.99,,['Zwart']
789,0690449007,men_jeans_skinny,Skinny Jeans,/nl_nl/productpage.0690449007.html,39.99,,['Licht denimblauw']
790,0774152001,men_trousers_joggers,Utilityjoggers van linnenmix,/nl_nl/productpage.0774152001.html,24.99,,['Kakigroen']
791,0671993006,men_tshirtstanks_longsleeve,Gestreepte tricot top,/nl_nl/productpage.0671993006.html,19.99,,['Donkergroen/wit gestreept']
792,0783543001,men_tshirtstanks_shortsleeve,T-shirt - Slim Fit,/nl_nl/productpage.0783543001.html,7.99,,['Pruimenpaars']
793,0771796003,men_swimweear,Korte zwemshort,/nl_nl/productpage.0771796003.html,39.99,,['Zwart/sinaasappels']
794,0392269010,men_tshirtstanks_tanks,Tanktop,/nl_nl/productpage.0392269010.html,9.99,,['Donkerrood gemêleerd']
795,0471714031,men_shorts,Knielange katoenen short,/nl_nl/productpage.0471714031.html,9.99,,['Donker kakigroen']
796,0669993011,men_sport_bottoms,Sportshort,/nl_nl/productpage.0669993011.html,24.99,,['Donkergrijs']
797,0564310010,men_underwearloungewear,Set van 3 korte boxershorts,/nl_nl/productpage.0564310010.html,12.99,,['Donkerblauw/ankers']
798,0647338001,men_shoes_boots,Chelseaboots,/nl_nl/productpage.0647338001.html,39.99,,['Zwart']
799,0550888001,men_trousers_trousers_regular_all,Twill utilityjoggers,/nl_nl/productpage.0550888001.html,29.99,,['Zwart']
800,0710877010,men_trousers_chinos_slim_all,Katoenen chino - Slim fit,/nl_nl/productpage.0710877010.html,24.99,,['Licht staalblauw']
801,0751172001,men_trousers_cargo,Twill utilitybroek,/nl_nl/productpage.0751172001.html,39.99,,['Kakigroen']
802,0741387001,men_accessories_sunglasses,Zonnebril,/nl_nl/productpage.0741387001.html,9.99,,['Bruin']
803,0633450004,men_jeans_slim,Slim Straight Jeans,/nl_nl/productpage.0633450004.html,29.99,,['Zwart']
804,0478992015,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0478992015.html,24.99,,['Zwart']
805,0628631009,men_blazerssuits_blazers,Linnen colbert - Slim Fit,/nl_nl/productpage.0628631009.html,69.99,PREMIUM QUALITY,['Lichtgrijs gemêleerd']
806,0685602004,men_swimweear,Zwemshort,/nl_nl/productpage.0685602004.html,12.99,,['Blauw']
807,0688430003,men_jeans_techstretchskinny,Tech Stretch Slim Jeans,/nl_nl/productpage.0688430003.html,49.99,PREMIUM QUALITY,['Zwart denim']
808,0645406001,men_shoes_boots,Leren slip-in loafers,/nl_nl/productpage.0645406001.html,59.99,PREMIUM QUALITY,['Zwart']
809,0649440026,men_tshirtstanks_shortsleeve,Top met motief,/nl_nl/productpage.0649440026.html,9.99,,['Wit/flamingo‘s']
810,0695341004,men_shoes_dressed,Loafers,/nl_nl/productpage.0695341004.html,29.99,,['Donkerbeige']
811,0656121009,men_shoes_dressed,Derbyschoenen,/nl_nl/productpage.0656121009.html,39.99,,['Donkerblauw']
812,0642687002,men_shoes_dressed,Loafers,/nl_nl/productpage.0642687002.html,59.99,PREMIUM QUALITY,['Taupe']
813,0609146014,men_tshirtstanks_longsleeve,Tricot henleyshirt van katoen,/nl_nl/productpage.0609146014.html,9.99,,['Donkerblauw']
814,0685604035,men_swimweear,Zwemshort met print,/nl_nl/productpage.0685604035.html,14.99,,['Lichtgrijs/giraffen']
815,0744823001,men_jacketscoats_jackets,Kort denim overhemdjack,/nl_nl/productpage.0744823001.html,129.00,,['Donkerblauw/geruit']
816,0715610017,men_shirts_shortsleeved,Overhemd – Regular Fit,/nl_nl/productpage.0715610017.html,14.99,,['Lichtblauw']
817,0735833002,men_jacketscoats_jackets,Katoenen jack,/nl_nl/productpage.0735833002.html,149.00,,['Donkerblauw']
818,0719941004,men_sport_bottoms,Hardloopshort,/nl_nl/productpage.0719941004.html,19.99,,['Donkergroen']
819,0683124009,men_underwearloungewear_pyjamas,Shortama,/nl_nl/productpage.0683124009.html,19.99,,['Grijs gemêleerd/Pepsi']
820,0722078002,men_shorts_chinos,Chinoshort - Slim Fit,/nl_nl/productpage.0722078002.html,19.99,,['Grijs/geruit']
821,0685813009,men_hoodiessweatshirts_sweatshirts,Sweater,/nl_nl/productpage.0685813009.html,9.99,,['Donkergeel']
822,0685604040,men_swimweear,Zwemshort met print,/nl_nl/productpage.0685604040.html,14.99,,['Zwart/zebradessin']
823,0662696002,men_jeans_straight,Straight Jeans,/nl_nl/productpage.0662696002.html,39.99,,['Denimblauw']
824,0449263042,men_tshirtstanks_shortsleeve,Raw-edge T-shirt,/nl_nl/productpage.0449263042.html,9.99,,['Heidepaars']
825,0553932007,men_shoes_sandals_espandrillos,Slippers,/nl_nl/productpage.0553932007.html,14.99,,['Donkerbruin/beige']
826,0772711003,men_shorts_casual,Linnen short,/nl_nl/productpage.0772711003.html,19.99,,['Donkerbeige']
827,0714026006,men_trousers_dressed,Kostuumpantalon - Slim fit,/nl_nl/productpage.0714026006.html,29.99,,['Lichtblauw']
828,0685604022,men_swimweear,Zwemshort met print,/nl_nl/productpage.0685604022.html,14.99,,['Donkergroen/bloemen']
829,0570002001,men_tshirtstanks_shortsleeve,T-shirt - Slim fit,/nl_nl/productpage.0570002001.html,7.99,,['Zwart']
830,0384482002,men_trousers_chinos_slim_all,Katoenen chino - Slim fit,/nl_nl/productpage.0384482002.html,39.99,,['Beige']
831,0581178007,men_jeans_skinny,Super Skinny Jeans,/nl_nl/productpage.0581178007.html,19.99,,['Denimblauw']
832,0341242006,men_blazerssuits_blazers,Kostuumgilet,/nl_nl/productpage.0341242006.html,19.99,,['Donkerblauw gemêleerd']
833,0427159006,men_jeans_skinny,Trashed Skinny Jeans,/nl_nl/productpage.0427159006.html,39.99,,['Licht denimblauw']
834,0740690001,men_sport_tops,Sportsinglet,/nl_nl/productpage.0740690001.html,9.99,,['Grijs gemêleerd']
835,0616598013,men_jeans_slim,Slim Straight Jeans,/nl_nl/productpage.0616598013.html,29.99,,['Denimblauw']
836,0654410009,MEN_TSHIRTSTANKS_POLO,Poloshirt,/nl_nl/productpage.0654410009.html,14.99,,['Wit']
837,0488561023,men_shorts,Knielange katoenen short,/nl_nl/productpage.0488561023.html,19.99,,['Donkerbeige']
838,0739239001,men_trousers_trousers_skinny_all,Kostuumpantalon - Skinny fit,/nl_nl/productpage.0739239001.html,19.99,,['Zwart']
839,0740525001,MEN_TSHIRTSTANKS_POLO,Poloshirt met dessin,/nl_nl/productpage.0740525001.html,12.99,,['Grijs gemêleerd']
840,0501620036,men_shirts_casual,Overhemd – Regular Fit,/nl_nl/productpage.0501620036.html,12.99,,['Donkerblauw/bladdessin']
841,0714029003,men_trousers_trousers_skinny_all,Pantalon - Super skinny fit,/nl_nl/productpage.0714029003.html,29.99,,['Donkerblauw gemêleerd']
842,0685816006,men_tshirtstanks_shortsleeve,Katoenen T-shirt - Regular Fit,/nl_nl/productpage.0685816006.html,4.99,,['Blauw gemêleerd']
843,0709998011,men_shirts,Katoenen overhemd,/nl_nl/productpage.0709998011.html,9.99,,['Wit']
844,0719629001,men_swimweear,Zwemshort met dessin,/nl_nl/productpage.0719629001.html,14.99,,['Donkerblauw/wit gestreept']
845,0589549011,men_shorts_denim,Straight Denim Short,/nl_nl/productpage.0589549011.html,24.99,,['Denimblauw/wassing']
846,0694111002,men_jacketscoats_jackets,Utilityjack,/nl_nl/productpage.0694111002.html,49.99,,['Kakigroen']
847,0653275006,men_sport_tops,Sportshirt met korte mouwen,/nl_nl/productpage.0653275006.html,9.99,,['Wit']
848,0734194001,men_blazerssuits_blazers,Colbert - Skinny fit,/nl_nl/productpage.0734194001.html,79.99,,['Zwart/geruit']
849,0474471022,men_shorts,Twill short,/nl_nl/productpage.0474471022.html,19.99,,['Bordeauxrood']
850,0533518002,men_shoes_sneakers,Suède sneakers,/nl_nl/productpage.0533518002.html,69.99,PREMIUM QUALITY,['Zwart']
851,0568478004,men_shirts_dressed,Linnen overhemd - Slim fit,/nl_nl/productpage.0568478004.html,34.99,PREMIUM QUALITY,['Donkerblauw']
852,0730412001,men_swimweear,Zwembroek,/nl_nl/productpage.0730412001.html,9.99,,['Zwart']
853,0553932004,men_shoes_sandals_espandrillos,Slippers,/nl_nl/productpage.0553932004.html,14.99,,['Donkerblauw']
854,0644323005,men_cardigansjumpers_jumpers,Fijngebreide trui van zijdemix,/nl_nl/productpage.0644323005.html,59.99,,['Nevelgroen']
855,0685816013,men_tshirtstanks_shortsleeve,Katoenen T-shirt - Regular Fit,/nl_nl/productpage.0685816013.html,4.99,,['Turkoois']
856,0710876003,men_trousers_chinos_skinny_all,Katoenen chino - Skinny fit,/nl_nl/productpage.0710876003.html,24.99,,['Beige']
857,0366859018,men_shorts,Chinoshort,/nl_nl/productpage.0366859018.html,19.99,,['Donkerblauw']
858,0570003031,men_tshirtstanks_bestbasics,T-shirt met V-hals - Slim fit,/nl_nl/productpage.0570003031.html,7.99,,['Donkerblauw/smal gestreept']
859,0684021027,men_tshirtstanks_shortsleeve,T-shirt met motief,/nl_nl/productpage.0684021027.html,6.99,,['Lichtgroen/Take it easy']
860,0775579002,men_shorts_casual,Sweatshort met verlaagd kruis,/nl_nl/productpage.0775579002.html,19.99,,['Zwart/washed out']
861,0715610015,men_shirts_shortsleeved,Overhemd – Regular Fit,/nl_nl/productpage.0715610015.html,14.99,,['Licht kakigroen']
862,0664647029,men_jeans_skinny,Skinny Jeans,/nl_nl/productpage.0664647029.html,29.99,,['Denimblauw']
863,0691072002,men_hoodiessweatshirts_sweatshirts,Sweater - Regular fit,/nl_nl/productpage.0691072002.html,14.99,,['Zwart']
864,0599945008,men_jacketscoats_jackets,Anorak met capuchon,/nl_nl/productpage.0599945008.html,29.99,,['Zwart']
865,0695323003,men_jeans_slimstraight,Slim Straight Comfort Jeans,/nl_nl/productpage.0695323003.html,49.99,,['Licht denimblauw']
866,0715862004,men_tshirtstanks_longsleeve,Tricot henleyshirt,/nl_nl/productpage.0715862004.html,12.99,,['Groen/grijs gemêleerd']
867,0584915003,men_trousers_chinos_slim_all,Katoenen chino,/nl_nl/productpage.0584915003.html,59.99,,['Zwart']
868,0752860002,men_sport_bottoms,Sportshort,/nl_nl/productpage.0752860002.html,24.99,,['Donkergroen']
869,0685604030,men_swimweear,Zwemshort met print,/nl_nl/productpage.0685604030.html,14.99,,['Blauw/biezen']
870,0726115004,men_tshirtstanks_longsleeve,Shirt - Muscle fit,/nl_nl/productpage.0726115004.html,14.99,,['Zwart']
871,0686564011,men_shirt_dressed_regularfit,Overhemd - Regular fit,/nl_nl/productpage.0686564011.html,19.99,,['Lichtroze']
872,0755626001,men_blazerssuits_blazers,Wollen kostuumgilet,/nl_nl/productpage.0755626001.html,49.99,PREMIUM QUALITY,['Donkerblauw']
873,0658468001,men_blazerssuits_blazers,Linnen colbert - Slim fit,/nl_nl/productpage.0658468001.html,79.99,PREMIUM QUALITY,['Donkerblauw gemêleerd']
874,0622220014,men_shoes_sneakers,Schoenen van canvas,/nl_nl/productpage.0622220014.html,19.99,,['Wit']
875,0679525009,men_hoodiessweatshirts_hoodies,Capuchonsweater in blokkleuren,/nl_nl/productpage.0679525009.html,29.99,,['Beige/donkerblauw']
876,0611020015,men_jeans_straight,Slim Straight Jeans,/nl_nl/productpage.0611020015.html,39.99,,['Lichtblauw/trashed']
877,0690108001,men_jeans_straight,Straight Jeans,/nl_nl/productpage.0690108001.html,19.99,,['Denimblauw']
878,0762216004,men_hoodiessweatshirts_sweatshirts,Shirt met lange mouwen,/nl_nl/productpage.0762216004.html,19.99,,['Zwart/Proud']
879,0740525002,MEN_TSHIRTSTANKS_POLO,Poloshirt met dessin,/nl_nl/productpage.0740525002.html,12.99,,['Donkerblauw']
880,0632528001,men_shirt_dressed_slimfit,Smokingoverhemd - Slim fit,/nl_nl/productpage.0632528001.html,39.99,,['Wit']
881,0740247002,men_shorts,Knielange katoenen short,/nl_nl/productpage.0740247002.html,19.99,,['Lichtblauw/palmbomen']
882,0350911002,men_accessories,Satijnen vlinderdas,/nl_nl/productpage.0350911002.html,9.99,,['Donkerblauw']
883,0685604028,men_swimweear,Zwemshort met print,/nl_nl/productpage.0685604028.html,14.99,,['Donkergroen/ananassen']
884,0774043002,men_tshirtstanks_shortsleeve,T-shirt - Slim Fit,/nl_nl/productpage.0774043002.html,7.99,,['Zwart']
885,0783418001,men_accessories_hatscaps,Pet van katoenen twill,/nl_nl/productpage.0783418001.html,4.99,,['Zwart']
886,0637411009,men_shirts_casual,Overhemd - Regular fit,/nl_nl/productpage.0637411009.html,19.99,,['Wit']
887,0634825001,men_jacketscoats_coats,Schippersjas,/nl_nl/productpage.0634825001.html,79.99,,['Zwart']
888,0706270009,men_socks,Sokken,/nl_nl/productpage.0706270009.html,3.99,,['Zwart/Pac-Man']
889,0732188001,men_trousers_trousers_skinny_all,Twill broek - Skinny fit,/nl_nl/productpage.0732188001.html,19.99,,['Zwart']
890,0785913001,men_tshirtstanks_shortsleeve,Gestreept katoenen shirt,/nl_nl/productpage.0785913001.html,12.99,,['Beige/gestreept']
891,0721390005,men_trousers_trousers_slim_all,Twill broek - Slim fit,/nl_nl/productpage.0721390005.html,19.99,,['Lichtbeige']
892,0685602011,men_swimweear,Zwemshort,/nl_nl/productpage.0685602011.html,12.99,,['Groen']
893,0713986009,men_blazerssuits_blazers,Colbert - Slim fit,/nl_nl/productpage.0713986009.html,59.99,,['Donkerblauw']
894,0591466030,men_tshirtstanks_shortsleeve,Tricot T-shirt,/nl_nl/productpage.0591466030.html,9.99,,['Blauw/smalle strepen']
895,0679494007,men_hoodiessweatshirts_sweatshirts,Sweater,/nl_nl/productpage.0679494007.html,24.99,,['Donkerblauw/wit/geel']
896,0758561001,men_shorts_casual,Katoenen short - Relaxed Fit,/nl_nl/productpage.0758561001.html,19.99,,['Donkerblauw/ankers']
897,0695258001,men_jacketscoats_bikerjackets,Bikerjack,/nl_nl/productpage.0695258001.html,59.99,,['Zwart']
898,0754135001,men_shirts_casual,Denim overhemd met halsboordje,/nl_nl/productpage.0754135001.html,24.99,,['Licht denimblauw']
899,0796771004,MEN_TSHIRTSTANKS_POLO,Tricot poloshirt - Slim Fit,/nl_nl/productpage.0796771004.html,9.99,,['Bordeauxrood/wit gestreept']
900,0569984002,men_tshirtstanks_longsleeve,Tricot shirt met lange mouwen,/nl_nl/productpage.0569984002.html,9.99,,['Wit']
901,0710876010,men_trousers_chinos_skinny_all,Katoenen chino - Skinny fit,/nl_nl/productpage.0710876010.html,24.99,,['Blauw']
902,0669091021,men_hoodiessweatshirts,Capuchonvest - Regular Fit,/nl_nl/productpage.0669091021.html,19.99,,['Donkergrijs']
903,0711529001,men_shorts_cargo,Katoenen utilityshort,/nl_nl/productpage.0711529001.html,24.99,,['Zwart']
904,0766833001,men_socks,3 paar sokken,/nl_nl/productpage.0766833001.html,7.99,,['Wit/zwart']
905,0722475004,men_shirt_dressed_slimfit,Easy Iron-overhemd - Slim fit,/nl_nl/productpage.0722475004.html,14.99,,['Wit']
906,0738173003,men_trousers_chinos_regular_all,Chino - Tapered fit,/nl_nl/productpage.0738173003.html,19.99,,['Donkerblauw']
907,0794806001,men_shorts_chinos,Katoenen short - Slim Fit,/nl_nl/productpage.0794806001.html,14.99,,['Bruin']
908,0513325024,men_blazerssuits_trousers,Pantalon - Super skinny fit,/nl_nl/productpage.0513325024.html,29.99,,['Donkergrijs']
909,0488561014,men_shorts,Knielange katoenen short,/nl_nl/productpage.0488561014.html,19.99,,['Roze']
910,0408104001,men_shirt_dressed_slimfit,Overhemd van premium cotton,/nl_nl/productpage.0408104001.html,19.99,PREMIUM QUALITY,['Wit']
911,0612510001,men_blazerssuits_trousers,Kostuumpantalon - Skinny fit,/nl_nl/productpage.0612510001.html,39.99,,['Grijs gemêleerd']
912,0637411013,men_shirts_casual,Overhemd - Regular fit,/nl_nl/productpage.0637411013.html,19.99,,['Lichtbeige']
913,0762362001,men_tshirtstanks_shortsleeve,T-shirt van mesh,/nl_nl/productpage.0762362001.html,19.99,,['Geel/meerkleurig']
914,0449897049,men_jeans_slim,Slim Jeans,/nl_nl/productpage.0449897049.html,39.99,,['Denimblauw/Trashed']
915,0669993006,men_sport_bottoms,Sportshort,/nl_nl/productpage.0669993006.html,24.99,,['Donkerblauw/dessin']
916,0609146002,men_tshirtstanks_longsleeve,Tricot henleyshirt van katoen,/nl_nl/productpage.0609146002.html,9.99,,['Wit']
917,0686604001,men_shirts_casual,Overhemd - Regular fit,/nl_nl/productpage.0686604001.html,17.99,,['Lichtblauw']
918,0739181001,men_shirts_dressed,Overhemd van premium cotton,/nl_nl/productpage.0739181001.html,39.99,PREMIUM QUALITY,['Wit']
919,0669562001,men_cardigansjumpers_jumpers,Trui met turtleneck,/nl_nl/productpage.0669562001.html,24.99,,['Donkerblauw']
920,0679494008,men_hoodiessweatshirts_sweatshirts,Sweater,/nl_nl/productpage.0679494008.html,24.99,,['Grijs gemêleerd/donkerblauw/wi']
921,0634013005,men_shirts_casual,Overhemd - Regular fit,/nl_nl/productpage.0634013005.html,19.99,,['Kakigroen']
922,0735559004,men_shorts_chinos,Chinoshort met dessin,/nl_nl/productpage.0735559004.html,19.99,,['Beige/vlaggen']
923,0745869001,men_blazerssuits_blazers,Colbert - Slim fit,/nl_nl/productpage.0745869001.html,149.00,,['Donkerblauw/bladdessin']
924,0783543020,men_tshirtstanks_shortsleeve,T-shirt - Slim Fit,/nl_nl/productpage.0783543020.html,7.99,,['Mosterdgeel/wit gestreept']
925,0796771005,MEN_TSHIRTSTANKS_POLO,Tricot poloshirt - Slim Fit,/nl_nl/productpage.0796771005.html,9.99,,['Wit/blauw gestreept']
926,0685816022,men_tshirtstanks_shortsleeve,Katoenen T-shirt - Regular Fit,/nl_nl/productpage.0685816022.html,4.99,,['Koraal']
927,0715135002,men_blazerssuits_trousers,Kostuumpantalon - Skinny fit,/nl_nl/productpage.0715135002.html,29.99,,['Donkerblauw']
928,0743832001,men_shirts_casual,Overhemd – Regular Fit,/nl_nl/productpage.0743832001.html,24.99,,['Denimblauw']
929,0544181001,men_accessories_beltsandbraces,Elastische stoffen riem,/nl_nl/productpage.0544181001.html,14.99,,['Zwart']
930,0681963001,men_jeans_skinny,Skinny Carrot Jeans,/nl_nl/productpage.0681963001.html,29.99,,['Zwart']
931,0738173001,men_trousers_chinos_regular_all,Chino - Tapered fit,/nl_nl/productpage.0738173001.html,19.99,,['Zwart']
932,0686564013,men_shirt_dressed_regularfit,Overhemd - Regular fit,/nl_nl/productpage.0686564013.html,19.99,,['Donkerblauw gemêleerd']
933,0565292027,men_shorts_chinos,Katoenen short met elastiek,/nl_nl/productpage.0565292027.html,14.99,,['Staalblauw']
934,0715610002,men_shirts_shortsleeved,Overhemd – Regular Fit,/nl_nl/productpage.0715610002.html,14.99,,['Duifblauw']
935,0689107009,MEN_TSHIRTSTANKS_POLO,Poloshirt van premium cotton,/nl_nl/productpage.0689107009.html,24.99,PREMIUM QUALITY,['Lichtgrijs gemêleerd']
936,0764480001,men_shorts,Twill short,/nl_nl/productpage.0764480001.html,29.99,,['Bruin']
937,0631804001,men_trousers_chinos_slim_all,Chino van linnenmix - Slim fit,/nl_nl/productpage.0631804001.html,39.99,,['Beige']
938,0574528008,men_trousers_chinos_regular_all,Katoenen chino,/nl_nl/productpage.0574528008.html,24.99,,['Donkerblauw']
939,0694968004,men_trousers_joggers,Joggers met biezen,/nl_nl/productpage.0694968004.html,19.99,,['Zwart/rood']
940,0765419003,men_tshirtstanks_tanks,Tanktop met motief,/nl_nl/productpage.0765419003.html,9.99,,['Wit/Under the sun']
941,0623248005,men_shoes_sandals_espandrillos,Espadrilles,/nl_nl/productpage.0623248005.html,24.99,,['Blauw']
942,0532102012,men_shoes_sneakers,Sneakers,/nl_nl/productpage.0532102012.html,89.99,,['Donkerblauw']
943,0570003032,men_tshirtstanks_bestbasics,T-shirt met V-hals - Slim fit,/nl_nl/productpage.0570003032.html,7.99,,['Zwart gemêleerd']
944,0649440024,men_tshirtstanks_shortsleeve,Top met motief,/nl_nl/productpage.0649440024.html,9.99,,['Wit/Garden of Eden']
945,0569996001,men_tshirtstanks_shortsleeve,T-shirt - Regular fit,/nl_nl/productpage.0569996001.html,6.99,,['Zwart']
946,0789525012,men_tshirtstanks_printed,T-shirt met print,/nl_nl/productpage.0789525012.html,14.99,,['Wit/Lego']
947,0713991002,men_blazerssuits_blazers,Colbert - Super skinny fit,/nl_nl/productpage.0713991002.html,59.99,,['Donkerblauw']
948,0789525002,men_tshirtstanks_printed,T-shirt met print,/nl_nl/productpage.0789525002.html,14.99,,['Wit/Pringles']
949,0448262040,men_tshirtstanks_shortsleeve,T-shirt met borstzak,/nl_nl/productpage.0448262040.html,4.99,,['Zwart/bloemen']
950,0701574003,men_shirts_longsleeved,Overhemd - Regular fit,/nl_nl/productpage.0701574003.html,24.99,,['Lichtblauw gemêleerd']
951,0443860031,MEN_TSHIRTSTANKS_POLO,Poloshirt van zijdemix,/nl_nl/productpage.0443860031.html,29.99,PREMIUM QUALITY,['Donkerblauw gemêleerd']
952,0670107006,men_jeans_skinnycarrot,Skinny Carrot Jeans,/nl_nl/productpage.0670107006.html,29.99,,['Donker denimblauw']
953,0581588002,men_tshirtstanks_longsleeve,Baseballshirt,/nl_nl/productpage.0581588002.html,14.99,,['Grijs gemêleerd']
954,0569978021,men_trousers_joggers,Sweatpants - Regular fit,/nl_nl/productpage.0569978021.html,19.99,,['Rood']
955,0723414001,men_blazerssuits_blazers,Wollen colbert - Slim fit,/nl_nl/productpage.0723414001.html,149.00,PREMIUM QUALITY,['Lichtbeige/zwart geruit']
